"Perioden";"Onderwerp";"Bouwjaren";"";""
"2010";"1001 - 1125 cc";"Bouwjaren 2000 tot 2010";"aantal";"8828"
"2010";"1001 - 1125 cc";"Bouwjaren vanaf 2010";"aantal";"0"
"2010";"1126 cc en meer";"Totaal alle bouwjaren";"aantal";"94061"
"2010";"1126 cc en meer";"Bouwjaren tot 1910";"aantal";"0"
"2010";"1126 cc en meer";"Bouwjaren 1910 tot 1920";"aantal";"3"
"2010";"1126 cc en meer";"Bouwjaren 1920 tot 1930";"aantal";"24"
"2010";"1126 cc en meer";"Bouwjaren 1930 tot 1940";"aantal";"102"
"2010";"1126 cc en meer";"Bouwjaren 1940 tot 1950";"aantal";"308"
"2010";"1126 cc en meer";"Bouwjaren 1950 tot 1960";"aantal";"255"
"2010";"1126 cc en meer";"Bouwjaren 1960 tot 1970";"aantal";"440"
"2010";"1126 cc en meer";"Bouwjaren 1970 tot 1980";"aantal";"3300"
"2010";"1126 cc en meer";"Bouwjaren 1980 tot 1990";"aantal";"11742"
"2010";"1126 cc en meer";"Bouwjaren 1990 tot 2000";"aantal";"27655"
"2010";"1126 cc en meer";"Bouwjaren 2000 tot 2010";"aantal";"50232"
"2010";"1126 cc en meer";"Bouwjaren vanaf 2010";"aantal";"0"
"2010";"Overig of Onbekend";"Totaal alle bouwjaren";"aantal";"236"
"2010";"Overig of Onbekend";"Bouwjaren tot 1910";"aantal";"1"
"2010";"Overig of Onbekend";"Bouwjaren 1910 tot 1920";"aantal";"0"
"2010";"Overig of Onbekend";"Bouwjaren 1920 tot 1930";"aantal";"1"
"2010";"Overig of Onbekend";"Bouwjaren 1930 tot 1940";"aantal";"2"
"2010";"Overig of Onbekend";"Bouwjaren 1940 tot 1950";"aantal";"4"
"2010";"Overig of Onbekend";"Bouwjaren 1950 tot 1960";"aantal";"125"
"2010";"Overig of Onbekend";"Bouwjaren 1960 tot 1970";"aantal";"20"
"2010";"Overig of Onbekend";"Bouwjaren 1970 tot 1980";"aantal";"33"
"2010";"Overig of Onbekend";"Bouwjaren 1980 tot 1990";"aantal";"5"
"2010";"Overig of Onbekend";"Bouwjaren 1990 tot 2000";"aantal";"1"
"2010";"Overig of Onbekend";"Bouwjaren 2000 tot 2010";"aantal";"44"
"2010";"Overig of Onbekend";"Bouwjaren vanaf 2010";"aantal";"0"
"2011";"||Totaal motorfietsen";"Totaal alle bouwjaren";"aantal";"636199"
"2011";"||Totaal motorfietsen";"Bouwjaren tot 1910";"aantal";"54"
"2011";"||Totaal motorfietsen";"Bouwjaren 1910 tot 1920";"aantal";"204"
"2011";"||Totaal motorfietsen";"Bouwjaren 1920 tot 1930";"aantal";"662"
"2011";"||Totaal motorfietsen";"Bouwjaren 1930 tot 1940";"aantal";"1869"
"2011";"||Totaal motorfietsen";"Bouwjaren 1940 tot 1950";"aantal";"2823"
"2011";"||Totaal motorfietsen";"Bouwjaren 1950 tot 1960";"aantal";"10809"
"2011";"||Totaal motorfietsen";"Bouwjaren 1960 tot 1970";"aantal";"11210"
"2011";"||Totaal motorfietsen";"Bouwjaren 1970 tot 1980";"aantal";"51045"
"2011";"||Totaal motorfietsen";"Bouwjaren 1980 tot 1990";"aantal";"134460"
"2011";"||Totaal motorfietsen";"Bouwjaren 1990 tot 2000";"aantal";"216491"
"2011";"||Totaal motorfietsen";"Bouwjaren 2000 tot 2010";"aantal";"195217"
"2011";"||Totaal motorfietsen";"Bouwjaren vanaf 2010";"aantal";"11355"
"2011";"-     50 cc";"Totaal alle bouwjaren";"aantal";"2997"
"2011";"-     50 cc";"Bouwjaren tot 1910";"aantal";"0"
"2011";"-     50 cc";"Bouwjaren 1910 tot 1920";"aantal";"0"
"2011";"-     50 cc";"Bouwjaren 1920 tot 1930";"aantal";"0"
"2011";"-     50 cc";"Bouwjaren 1930 tot 1940";"aantal";"0"
"2011";"-     50 cc";"Bouwjaren 1940 tot 1950";"aantal";"0"
"2011";"-     50 cc";"Bouwjaren 1950 tot 1960";"aantal";"22"
"2011";"-     50 cc";"Bouwjaren 1960 tot 1970";"aantal";"731"
"2011";"-     50 cc";"Bouwjaren 1970 tot 1980";"aantal";"1838"
"2011";"-     50 cc";"Bouwjaren 1980 tot 1990";"aantal";"307"
"2011";"-     50 cc";"Bouwjaren 1990 tot 2000";"aantal";"81"
"2011";"-     50 cc";"Bouwjaren 2000 tot 2010";"aantal";"18"
"2011";"-     50 cc";"Bouwjaren vanaf 2010";"aantal";"0"
"2011";"51   -   125 cc";"Totaal alle bouwjaren";"aantal";"12167"
"2011";"51   -   125 cc";"Bouwjaren tot 1910";"aantal";"0"
"2011";"51   -   125 cc";"Bouwjaren 1910 tot 1920";"aantal";"4"
"2011";"51   -   125 cc";"Bouwjaren 1920 tot 1930";"aantal";"6"
"2011";"51   -   125 cc";"Bouwjaren 1930 tot 1940";"aantal";"381"
"2011";"51   -   125 cc";"Bouwjaren 1940 tot 1950";"aantal";"173"
"2011";"51   -   125 cc";"Bouwjaren 1950 tot 1960";"aantal";"938"
"2011";"51   -   125 cc";"Bouwjaren 1960 tot 1970";"aantal";"940"
"2011";"51   -   125 cc";"Bouwjaren 1970 tot 1980";"aantal";"1999"
"2011";"51   -   125 cc";"Bouwjaren 1980 tot 1990";"aantal";"2153"
"2011";"51   -   125 cc";"Bouwjaren 1990 tot 2000";"aantal";"1769"
"2011";"51   -   125 cc";"Bouwjaren 2000 tot 2010";"aantal";"3452"
"2011";"51   -   125 cc";"Bouwjaren vanaf 2010";"aantal";"352"
"2011";"126  -  175 cc";"Totaal alle bouwjaren";"aantal";"7323"
"2011";"126  -  175 cc";"Bouwjaren tot 1910";"aantal";"1"
"2011";"126  -  175 cc";"Bouwjaren 1910 tot 1920";"aantal";"2"
"2011";"126  -  175 cc";"Bouwjaren 1920 tot 1930";"aantal";"41"
"2011";"126  -  175 cc";"Bouwjaren 1930 tot 1940";"aantal";"34"
"2011";"126  -  175 cc";"Bouwjaren 1940 tot 1950";"aantal";"12"
"2011";"126  -  175 cc";"Bouwjaren 1950 tot 1960";"aantal";"1115"
"2011";"126  -  175 cc";"Bouwjaren 1960 tot 1970";"aantal";"2718"
"2011";"126  -  175 cc";"Bouwjaren 1970 tot 1980";"aantal";"709"
"2011";"126  -  175 cc";"Bouwjaren 1980 tot 1990";"aantal";"442"
"2011";"126  -  175 cc";"Bouwjaren 1990 tot 2000";"aantal";"157"
"2011";"126  -  175 cc";"Bouwjaren 2000 tot 2010";"aantal";"1848"
"2011";"126  -  175 cc";"Bouwjaren vanaf 2010";"aantal";"244"
"2011";"176  -  250 cc";"Totaal alle bouwjaren";"aantal";"23894"
"2011";"176  -  250 cc";"Bouwjaren tot 1910";"aantal";"13"
"2011";"176  -  250 cc";"Bouwjaren 1910 tot 1920";"aantal";"19"
"2011";"176  -  250 cc";"Bouwjaren 1920 tot 1930";"aantal";"74"
"2011";"176  -  250 cc";"Bouwjaren 1930 tot 1940";"aantal";"291"
"2011";"176  -  250 cc";"Bouwjaren 1940 tot 1950";"aantal";"130"
"2011";"176  -  250 cc";"Bouwjaren 1950 tot 1960";"aantal";"3112"
"2011";"176  -  250 cc";"Bouwjaren 1960 tot 1970";"aantal";"1672"
"2011";"176  -  250 cc";"Bouwjaren 1970 tot 1980";"aantal";"2666"
"2011";"176  -  250 cc";"Bouwjaren 1980 tot 1990";"aantal";"5486"
"2011";"176  -  250 cc";"Bouwjaren 1990 tot 2000";"aantal";"5829"
"2011";"176  -  250 cc";"Bouwjaren 2000 tot 2010";"aantal";"4264"
"2011";"176  -  250 cc";"Bouwjaren vanaf 2010";"aantal";"338"
"2011";"251  -  375 cc";"Totaal alle bouwjaren";"aantal";"12182"
"2011";"251  -  375 cc";"Bouwjaren tot 1910";"aantal";"18"
"2011";"251  -  375 cc";"Bouwjaren 1910 tot 1920";"aantal";"36"
"2011";"251  -  375 cc";"Bouwjaren 1920 tot 1930";"aantal";"165"
"2011";"251  -  375 cc";"Bouwjaren 1930 tot 1940";"aantal";"336"
"2011";"251  -  375 cc";"Bouwjaren 1940 tot 1950";"aantal";"322"
"2011";"251  -  375 cc";"Bouwjaren 1950 tot 1960";"aantal";"1520"
"2011";"251  -  375 cc";"Bouwjaren 1960 tot 1970";"aantal";"1161"
"2011";"251  -  375 cc";"Bouwjaren 1970 tot 1980";"aantal";"3619"
"2011";"251  -  375 cc";"Bouwjaren 1980 tot 1990";"aantal";"2041"
"2011";"251  -  375 cc";"Bouwjaren 1990 tot 2000";"aantal";"1588"
"2011";"251  -  375 cc";"Bouwjaren 2000 tot 2010";"aantal";"948"
"2011";"251  -  375 cc";"Bouwjaren vanaf 2010";"aantal";"428"
"2011";"376  -  500 cc";"Totaal alle bouwjaren";"aantal";"59662"
"2011";"376  -  500 cc";"Bouwjaren tot 1910";"aantal";"15"
"2011";"376  -  500 cc";"Bouwjaren 1910 tot 1920";"aantal";"57"
"2011";"376  -  500 cc";"Bouwjaren 1920 tot 1930";"aantal";"135"
"2011";"376  -  500 cc";"Bouwjaren 1930 tot 1940";"aantal";"381"
"2011";"376  -  500 cc";"Bouwjaren 1940 tot 1950";"aantal";"459"
"2011";"376  -  500 cc";"Bouwjaren 1950 tot 1960";"aantal";"2002"
"2011";"376  -  500 cc";"Bouwjaren 1960 tot 1970";"aantal";"1499"
"2011";"376  -  500 cc";"Bouwjaren 1970 tot 1980";"aantal";"7875"
"2011";"376  -  500 cc";"Bouwjaren 1980 tot 1990";"aantal";"24887"
"2011";"376  -  500 cc";"Bouwjaren 1990 tot 2000";"aantal";"12388"
"2011";"376  -  500 cc";"Bouwjaren 2000 tot 2010";"aantal";"9408"
"2011";"376  -  500 cc";"Bouwjaren vanaf 2010";"aantal";"556"
"2011";"501  -  625 cc";"Totaal alle bouwjaren";"aantal";"105181"
"2011";"501  -  625 cc";"Bouwjaren tot 1910";"aantal";"1"
"2011";"501  -  625 cc";"Bouwjaren 1910 tot 1920";"aantal";"26"
"2011";"501  -  625 cc";"Bouwjaren 1920 tot 1930";"aantal";"99"
"2011";"501  -  625 cc";"Bouwjaren 1930 tot 1940";"aantal";"97"
"2011";"501  -  625 cc";"Bouwjaren 1940 tot 1950";"aantal";"31"
"2011";"501  -  625 cc";"Bouwjaren 1950 tot 1960";"aantal";"499"
"2011";"501  -  625 cc";"Bouwjaren 1960 tot 1970";"aantal";"691"
"2011";"501  -  625 cc";"Bouwjaren 1970 tot 1980";"aantal";"4430"
"2011";"501  -  625 cc";"Bouwjaren 1980 tot 1990";"aantal";"12812"
"2011";"501  -  625 cc";"Bouwjaren 1990 tot 2000";"aantal";"51180"
"2011";"501  -  625 cc";"Bouwjaren 2000 tot 2010";"aantal";"34262"
"2011";"501  -  625 cc";"Bouwjaren vanaf 2010";"aantal";"1053"
"2011";"626  -  750 cc";"Totaal alle bouwjaren";"aantal";"143597"
"2011";"626  -  750 cc";"Bouwjaren tot 1910";"aantal";"3"
"2011";"626  -  750 cc";"Bouwjaren 1910 tot 1920";"aantal";"12"
"2011";"626  -  750 cc";"Bouwjaren 1920 tot 1930";"aantal";"37"
"2011";"626  -  750 cc";"Bouwjaren 1930 tot 1940";"aantal";"199"
"2011";"626  -  750 cc";"Bouwjaren 1940 tot 1950";"aantal";"1309"
"2011";"626  -  750 cc";"Bouwjaren 1950 tot 1960";"aantal";"1080"
"2011";"626  -  750 cc";"Bouwjaren 1960 tot 1970";"aantal";"1232"
"2011";"626  -  750 cc";"Bouwjaren 1970 tot 1980";"aantal";"14407"
"2011";"626  -  750 cc";"Bouwjaren 1980 tot 1990";"aantal";"44723"
"2011";"626  -  750 cc";"Bouwjaren 1990 tot 2000";"aantal";"45055"
"2011";"626  -  750 cc";"Bouwjaren 2000 tot 2010";"aantal";"33217"
"2011";"626  -  750 cc";"Bouwjaren vanaf 2010";"aantal";"2323"
"2011";"751  -  875 cc";"Totaal alle bouwjaren";"aantal";"33143"
"2011";"751  -  875 cc";"Bouwjaren tot 1910";"aantal";"0"
"2011";"751  -  875 cc";"Bouwjaren 1910 tot 1920";"aantal";"6"
"2011";"751  -  875 cc";"Bouwjaren 1920 tot 1930";"aantal";"13"
"2011";"751  -  875 cc";"Bouwjaren 1930 tot 1940";"aantal";"6"
"2011";"751  -  875 cc";"Bouwjaren 1940 tot 1950";"aantal";"20"
"2011";"751  -  875 cc";"Bouwjaren 1950 tot 1960";"aantal";"8"
"2011";"751  -  875 cc";"Bouwjaren 1960 tot 1970";"aantal";"13"
"2011";"751  -  875 cc";"Bouwjaren 1970 tot 1980";"aantal";"2900"
"2011";"751  -  875 cc";"Bouwjaren 1980 tot 1990";"aantal";"5142"
"2011";"751  -  875 cc";"Bouwjaren 1990 tot 2000";"aantal";"14488"
"2011";"751  -  875 cc";"Bouwjaren 2000 tot 2010";"aantal";"9686"
"2011";"751  -  875 cc";"Bouwjaren vanaf 2010";"aantal";"861"
"2011";"876  - 1000 cc";"Totaal alle bouwjaren";"aantal";"88887"
"2011";"876  - 1000 cc";"Bouwjaren tot 1910";"aantal";"2"
"2011";"876  - 1000 cc";"Bouwjaren 1910 tot 1920";"aantal";"38"
"2011";"876  - 1000 cc";"Bouwjaren 1920 tot 1930";"aantal";"65"
"2011";"876  - 1000 cc";"Bouwjaren 1930 tot 1940";"aantal";"37"
"2011";"876  - 1000 cc";"Bouwjaren 1940 tot 1950";"aantal";"48"
"2011";"876  - 1000 cc";"Bouwjaren 1950 tot 1960";"aantal";"123"
"2011";"876  - 1000 cc";"Bouwjaren 1960 tot 1970";"aantal";"88"
"2011";"876  - 1000 cc";"Bouwjaren 1970 tot 1980";"aantal";"5955"
"2011";"876  - 1000 cc";"Bouwjaren 1980 tot 1990";"aantal";"14986"
"2011";"876  - 1000 cc";"Bouwjaren 1990 tot 2000";"aantal";"30019"
"2011";"876  - 1000 cc";"Bouwjaren 2000 tot 2010";"aantal";"36399"
"2011";"876  - 1000 cc";"Bouwjaren vanaf 2010";"aantal";"1127"
"2011";"1001 - 1125 cc";"Totaal alle bouwjaren";"aantal";"46975"
"2011";"1001 - 1125 cc";"Bouwjaren tot 1910";"aantal";"0"
"2011";"1001 - 1125 cc";"Bouwjaren 1910 tot 1920";"aantal";"1"
"2011";"1001 - 1125 cc";"Bouwjaren 1920 tot 1930";"aantal";"1"
"2011";"1001 - 1125 cc";"Bouwjaren 1930 tot 1940";"aantal";"1"
"2011";"1001 - 1125 cc";"Bouwjaren 1940 tot 1950";"aantal";"1"
"2011";"1001 - 1125 cc";"Bouwjaren 1950 tot 1960";"aantal";"3"
"2011";"1001 - 1125 cc";"Bouwjaren 1960 tot 1970";"aantal";"2"
"2011";"1001 - 1125 cc";"Bouwjaren 1970 tot 1980";"aantal";"1332"
"2011";"1001 - 1125 cc";"Bouwjaren 1980 tot 1990";"aantal";"9868"
"2011";"1001 - 1125 cc";"Bouwjaren 1990 tot 2000";"aantal";"26263"
"2011";"1001 - 1125 cc";"Bouwjaren 2000 tot 2010";"aantal";"9087"
"2011";"1001 - 1125 cc";"Bouwjaren vanaf 2010";"aantal";"416"
"2011";"1126 cc en meer";"Totaal alle bouwjaren";"aantal";"99941"
"2011";"1126 cc en meer";"Bouwjaren tot 1910";"aantal";"1"
"2011";"1126 cc en meer";"Bouwjaren 1910 tot 1920";"aantal";"3"
"2011";"1126 cc en meer";"Bouwjaren 1920 tot 1930";"aantal";"25"
"2011";"1126 cc en meer";"Bouwjaren 1930 tot 1940";"aantal";"104"
"2011";"1126 cc en meer";"Bouwjaren 1940 tot 1950";"aantal";"314"
"2011";"1126 cc en meer";"Bouwjaren 1950 tot 1960";"aantal";"260"
"2011";"1126 cc en meer";"Bouwjaren 1960 tot 1970";"aantal";"443"
"2011";"1126 cc en meer";"Bouwjaren 1970 tot 1980";"aantal";"3282"
"2011";"1126 cc en meer";"Bouwjaren 1980 tot 1990";"aantal";"11608"
"2011";"1126 cc en meer";"Bouwjaren 1990 tot 2000";"aantal";"27671"
"2011";"1126 cc en meer";"Bouwjaren 2000 tot 2010";"aantal";"52585"
"2011";"1126 cc en meer";"Bouwjaren vanaf 2010";"aantal";"3645"
"2011";"Overig of Onbekend";"Totaal alle bouwjaren";"aantal";"250"
"2011";"Overig of Onbekend";"Bouwjaren tot 1910";"aantal";"0"
"2011";"Overig of Onbekend";"Bouwjaren 1910 tot 1920";"aantal";"0"
"2011";"Overig of Onbekend";"Bouwjaren 1920 tot 1930";"aantal";"1"
"2011";"Overig of Onbekend";"Bouwjaren 1930 tot 1940";"aantal";"2"
"2011";"Overig of Onbekend";"Bouwjaren 1940 tot 1950";"aantal";"4"
"2011";"Overig of Onbekend";"Bouwjaren 1950 tot 1960";"aantal";"127"
"2011";"Overig of Onbekend";"Bouwjaren 1960 tot 1970";"aantal";"20"
"2011";"Overig of Onbekend";"Bouwjaren 1970 tot 1980";"aantal";"33"
"2011";"Overig of Onbekend";"Bouwjaren 1980 tot 1990";"aantal";"5"
"2011";"Overig of Onbekend";"Bouwjaren 1990 tot 2000";"aantal";"3"
"2011";"Overig of Onbekend";"Bouwjaren 2000 tot 2010";"aantal";"43"
"2011";"Overig of Onbekend";"Bouwjaren vanaf 2010";"aantal";"12"
"2012";"||Totaal motorfietsen";"Totaal alle bouwjaren";"aantal";"646995"
"2012";"||Totaal motorfietsen";"Bouwjaren tot 1910";"aantal";"54"
"2012";"||Totaal motorfietsen";"Bouwjaren 1910 tot 1920";"aantal";"204"
"2012";"||Totaal motorfietsen";"Bouwjaren 1920 tot 1930";"aantal";"680"
"2012";"||Totaal motorfietsen";"Bouwjaren 1930 tot 1940";"aantal";"1910"
"2012";"||Totaal motorfietsen";"Bouwjaren 1940 tot 1950";"aantal";"2855"
"2012";"||Totaal motorfietsen";"Bouwjaren 1950 tot 1960";"aantal";"10879"
"2012";"||Totaal motorfietsen";"Bouwjaren 1960 tot 1970";"aantal";"11310"
"2012";"||Totaal motorfietsen";"Bouwjaren 1970 tot 1980";"aantal";"50293"
"2012";"||Totaal motorfietsen";"Bouwjaren 1980 tot 1990";"aantal";"130906"
"2012";"||Totaal motorfietsen";"Bouwjaren 1990 tot 2000";"aantal";"213864"
"2012";"||Totaal motorfietsen";"Bouwjaren 2000 tot 2010";"aantal";"202300"
"2012";"||Totaal motorfietsen";"Bouwjaren vanaf 2010";"aantal";"21740"
"2012";"-     50 cc";"Totaal alle bouwjaren";"aantal";"3112"
"2012";"-     50 cc";"Bouwjaren tot 1910";"aantal";"0"
"2012";"-     50 cc";"Bouwjaren 1910 tot 1920";"aantal";"0"
"2012";"-     50 cc";"Bouwjaren 1920 tot 1930";"aantal";"0"
"2012";"-     50 cc";"Bouwjaren 1930 tot 1940";"aantal";"0"
"2012";"-     50 cc";"Bouwjaren 1940 tot 1950";"aantal";"0"
"2012";"-     50 cc";"Bouwjaren 1950 tot 1960";"aantal";"22"
"2012";"-     50 cc";"Bouwjaren 1960 tot 1970";"aantal";"757"
"2012";"-     50 cc";"Bouwjaren 1970 tot 1980";"aantal";"1921"
"2012";"-     50 cc";"Bouwjaren 1980 tot 1990";"aantal";"316"
"2012";"-     50 cc";"Bouwjaren 1990 tot 2000";"aantal";"79"
"2012";"-     50 cc";"Bouwjaren 2000 tot 2010";"aantal";"17"
"2012";"-     50 cc";"Bouwjaren vanaf 2010";"aantal";"0"
"2012";"51   -   125 cc";"Totaal alle bouwjaren";"aantal";"12852"
"2012";"51   -   125 cc";"Bouwjaren tot 1910";"aantal";"0"
"2012";"51   -   125 cc";"Bouwjaren 1910 tot 1920";"aantal";"3"
"2012";"51   -   125 cc";"Bouwjaren 1920 tot 1930";"aantal";"6"
"2012";"51   -   125 cc";"Bouwjaren 1930 tot 1940";"aantal";"391"
"2012";"51   -   125 cc";"Bouwjaren 1940 tot 1950";"aantal";"183"
"2012";"51   -   125 cc";"Bouwjaren 1950 tot 1960";"aantal";"962"
"2012";"51   -   125 cc";"Bouwjaren 1960 tot 1970";"aantal";"956"
"2012";"51   -   125 cc";"Bouwjaren 1970 tot 1980";"aantal";"2080"
"2012";"51   -   125 cc";"Bouwjaren 1980 tot 1990";"aantal";"2240"
"2012";"51   -   125 cc";"Bouwjaren 1990 tot 2000";"aantal";"1725"
"2012";"51   -   125 cc";"Bouwjaren 2000 tot 2010";"aantal";"3444"
"2012";"51   -   125 cc";"Bouwjaren vanaf 2010";"aantal";"862"
"2012";"126  -  175 cc";"Totaal alle bouwjaren";"aantal";"7551"
"2012";"126  -  175 cc";"Bouwjaren tot 1910";"aantal";"1"
"2012";"126  -  175 cc";"Bouwjaren 1910 tot 1920";"aantal";"2"
"2012";"126  -  175 cc";"Bouwjaren 1920 tot 1930";"aantal";"45"
"2012";"126  -  175 cc";"Bouwjaren 1930 tot 1940";"aantal";"37"
"2012";"126  -  175 cc";"Bouwjaren 1940 tot 1950";"aantal";"11"
"2012";"126  -  175 cc";"Bouwjaren 1950 tot 1960";"aantal";"1122"
"2012";"126  -  175 cc";"Bouwjaren 1960 tot 1970";"aantal";"2773"
"2012";"126  -  175 cc";"Bouwjaren 1970 tot 1980";"aantal";"720"
"2012";"126  -  175 cc";"Bouwjaren 1980 tot 1990";"aantal";"443"
"2012";"126  -  175 cc";"Bouwjaren 1990 tot 2000";"aantal";"160"
"2012";"126  -  175 cc";"Bouwjaren 2000 tot 2010";"aantal";"1791"
"2012";"126  -  175 cc";"Bouwjaren vanaf 2010";"aantal";"446"
"2012";"176  -  250 cc";"Totaal alle bouwjaren";"aantal";"23977"
"2012";"176  -  250 cc";"Bouwjaren tot 1910";"aantal";"13"
"2012";"176  -  250 cc";"Bouwjaren 1910 tot 1920";"aantal";"19"
"2012";"176  -  250 cc";"Bouwjaren 1920 tot 1930";"aantal";"79"
"2012";"176  -  250 cc";"Bouwjaren 1930 tot 1940";"aantal";"297"
"2012";"176  -  250 cc";"Bouwjaren 1940 tot 1950";"aantal";"129"
"2012";"176  -  250 cc";"Bouwjaren 1950 tot 1960";"aantal";"3118"
"2012";"176  -  250 cc";"Bouwjaren 1960 tot 1970";"aantal";"1676"
"2012";"176  -  250 cc";"Bouwjaren 1970 tot 1980";"aantal";"2639"
"2012";"176  -  250 cc";"Bouwjaren 1980 tot 1990";"aantal";"5399"
"2012";"176  -  250 cc";"Bouwjaren 1990 tot 2000";"aantal";"5618"
"2012";"176  -  250 cc";"Bouwjaren 2000 tot 2010";"aantal";"4323"
"2012";"176  -  250 cc";"Bouwjaren vanaf 2010";"aantal";"667"
"2012";"251  -  375 cc";"Totaal alle bouwjaren";"aantal";"12541"
"2012";"251  -  375 cc";"Bouwjaren tot 1910";"aantal";"19"
"2012";"251  -  375 cc";"Bouwjaren 1910 tot 1920";"aantal";"36"
"2012";"251  -  375 cc";"Bouwjaren 1920 tot 1930";"aantal";"175"
"2012";"251  -  375 cc";"Bouwjaren 1930 tot 1940";"aantal";"340"
"2012";"251  -  375 cc";"Bouwjaren 1940 tot 1950";"aantal";"329"
"2012";"251  -  375 cc";"Bouwjaren 1950 tot 1960";"aantal";"1539"
"2012";"251  -  375 cc";"Bouwjaren 1960 tot 1970";"aantal";"1151"
"2012";"251  -  375 cc";"Bouwjaren 1970 tot 1980";"aantal";"3532"
"2012";"251  -  375 cc";"Bouwjaren 1980 tot 1990";"aantal";"1997"
"2012";"251  -  375 cc";"Bouwjaren 1990 tot 2000";"aantal";"1534"
"2012";"251  -  375 cc";"Bouwjaren 2000 tot 2010";"aantal";"934"
"2012";"251  -  375 cc";"Bouwjaren vanaf 2010";"aantal";"955"
"2012";"376  -  500 cc";"Totaal alle bouwjaren";"aantal";"58859"
"2012";"376  -  500 cc";"Bouwjaren tot 1910";"aantal";"14"
"2012";"376  -  500 cc";"Bouwjaren 1910 tot 1920";"aantal";"57"
"2012";"376  -  500 cc";"Bouwjaren 1920 tot 1930";"aantal";"134"
"2012";"376  -  500 cc";"Bouwjaren 1930 tot 1940";"aantal";"393"
"2012";"376  -  500 cc";"Bouwjaren 1940 tot 1950";"aantal";"471"
"2012";"376  -  500 cc";"Bouwjaren 1950 tot 1960";"aantal";"2018"
"2012";"376  -  500 cc";"Bouwjaren 1960 tot 1970";"aantal";"1503"
"2012";"376  -  500 cc";"Bouwjaren 1970 tot 1980";"aantal";"7661"
"2012";"376  -  500 cc";"Bouwjaren 1980 tot 1990";"aantal";"24101"
"2012";"376  -  500 cc";"Bouwjaren 1990 tot 2000";"aantal";"11972"
"2012";"376  -  500 cc";"Bouwjaren 2000 tot 2010";"aantal";"9590"
"2012";"376  -  500 cc";"Bouwjaren vanaf 2010";"aantal";"945"
"2012";"501  -  625 cc";"Totaal alle bouwjaren";"aantal";"105933"
"2012";"501  -  625 cc";"Bouwjaren tot 1910";"aantal";"1"
"2012";"501  -  625 cc";"Bouwjaren 1910 tot 1920";"aantal";"26"
"2012";"501  -  625 cc";"Bouwjaren 1920 tot 1930";"aantal";"100"
"2012";"501  -  625 cc";"Bouwjaren 1930 tot 1940";"aantal";"98"
"2012";"501  -  625 cc";"Bouwjaren 1940 tot 1950";"aantal";"32"
"2012";"501  -  625 cc";"Bouwjaren 1950 tot 1960";"aantal";"497"
"2012";"501  -  625 cc";"Bouwjaren 1960 tot 1970";"aantal";"690"
"2012";"501  -  625 cc";"Bouwjaren 1970 tot 1980";"aantal";"4323"
"2012";"501  -  625 cc";"Bouwjaren 1980 tot 1990";"aantal";"12300"
"2012";"501  -  625 cc";"Bouwjaren 1990 tot 2000";"aantal";"50328"
"2012";"501  -  625 cc";"Bouwjaren 2000 tot 2010";"aantal";"35594"
"2012";"501  -  625 cc";"Bouwjaren vanaf 2010";"aantal";"1944"
"2012";"626  -  750 cc";"Totaal alle bouwjaren";"aantal";"144448"
"2012";"626  -  750 cc";"Bouwjaren tot 1910";"aantal";"3"
"2012";"626  -  750 cc";"Bouwjaren 1910 tot 1920";"aantal";"12"
"2012";"626  -  750 cc";"Bouwjaren 1920 tot 1930";"aantal";"35"
"2012";"626  -  750 cc";"Bouwjaren 1930 tot 1940";"aantal";"203"
"2012";"626  -  750 cc";"Bouwjaren 1940 tot 1950";"aantal";"1306"
"2012";"626  -  750 cc";"Bouwjaren 1950 tot 1960";"aantal";"1080"
"2012";"626  -  750 cc";"Bouwjaren 1960 tot 1970";"aantal";"1234"
"2012";"626  -  750 cc";"Bouwjaren 1970 tot 1980";"aantal";"14140"
"2012";"626  -  750 cc";"Bouwjaren 1980 tot 1990";"aantal";"43344"
"2012";"626  -  750 cc";"Bouwjaren 1990 tot 2000";"aantal";"44426"
"2012";"626  -  750 cc";"Bouwjaren 2000 tot 2010";"aantal";"34417"
"2012";"626  -  750 cc";"Bouwjaren vanaf 2010";"aantal";"4248"
"2012";"751  -  875 cc";"Totaal alle bouwjaren";"aantal";"34313"
"2012";"751  -  875 cc";"Bouwjaren tot 1910";"aantal";"0"
"2012";"751  -  875 cc";"Bouwjaren 1910 tot 1920";"aantal";"6"
"2012";"751  -  875 cc";"Bouwjaren 1920 tot 1930";"aantal";"10"
"2012";"751  -  875 cc";"Bouwjaren 1930 tot 1940";"aantal";"8"
"2012";"751  -  875 cc";"Bouwjaren 1940 tot 1950";"aantal";"20"
"2012";"751  -  875 cc";"Bouwjaren 1950 tot 1960";"aantal";"8"
"2012";"751  -  875 cc";"Bouwjaren 1960 tot 1970";"aantal";"15"
"2012";"751  -  875 cc";"Bouwjaren 1970 tot 1980";"aantal";"2852"
"2012";"751  -  875 cc";"Bouwjaren 1980 tot 1990";"aantal";"5035"
"2012";"751  -  875 cc";"Bouwjaren 1990 tot 2000";"aantal";"14331"
"2012";"751  -  875 cc";"Bouwjaren 2000 tot 2010";"aantal";"10029"
"2012";"751  -  875 cc";"Bouwjaren vanaf 2010";"aantal";"1999"
"2012";"876  - 1000 cc";"Totaal alle bouwjaren";"aantal";"90638"
