"Perioden";"Brandstofsoort";"Bouwjaarklasse";"Onderwerp";"";""
"2018";"Benzine";"Bouwjaar 2008";"Overige voertuigen met bromfietskenteken";"aantal";"264"
"2018";"Benzine";"Bouwjaar 2007";"Voertuigen met bromfietskenteken";"aantal";"47298"
"2018";"Benzine";"Bouwjaar 2007";"Snorfiets";"aantal";"26029"
"2018";"Benzine";"Bouwjaar 2007";"Bromfiets";"aantal";"21044"
"2018";"Benzine";"Bouwjaar 2007";"Brommobiel";"aantal";"0"
"2018";"Benzine";"Bouwjaar 2007";"Overige voertuigen met bromfietskenteken";"aantal";"225"
"2018";"Benzine";"Bouwjaar 2006";"Voertuigen met bromfietskenteken";"aantal";"33261"
"2018";"Benzine";"Bouwjaar 2006";"Snorfiets";"aantal";"18260"
"2018";"Benzine";"Bouwjaar 2006";"Bromfiets";"aantal";"14826"
"2018";"Benzine";"Bouwjaar 2006";"Brommobiel";"aantal";"0"
"2018";"Benzine";"Bouwjaar 2006";"Overige voertuigen met bromfietskenteken";"aantal";"175"
"2018";"Benzine";"Bouwjaren tot en met 2005";"Voertuigen met bromfietskenteken";"aantal";"449679"
"2018";"Benzine";"Bouwjaren tot en met 2005";"Snorfiets";"aantal";"204771"
"2018";"Benzine";"Bouwjaren tot en met 2005";"Bromfiets";"aantal";"241752"
"2018";"Benzine";"Bouwjaren tot en met 2005";"Brommobiel";"aantal";"0"
"2018";"Benzine";"Bouwjaren tot en met 2005";"Overige voertuigen met bromfietskenteken";"aantal";"3156"
"2018";"Diesel";"Totaal alle bouwjaren";"Voertuigen met bromfietskenteken";"aantal";"18814"
"2018";"Diesel";"Totaal alle bouwjaren";"Snorfiets";"aantal";"48"
"2018";"Diesel";"Totaal alle bouwjaren";"Bromfiets";"aantal";"15"
"2018";"Diesel";"Totaal alle bouwjaren";"Brommobiel";"aantal";"18747"
"2018";"Diesel";"Totaal alle bouwjaren";"Overige voertuigen met bromfietskenteken";"aantal";"4"
"2018";"Diesel";"Bouwjaar 2018";"Voertuigen met bromfietskenteken";"aantal";""
"2018";"Diesel";"Bouwjaar 2018";"Snorfiets";"aantal";""
"2018";"Diesel";"Bouwjaar 2018";"Bromfiets";"aantal";""
"2018";"Diesel";"Bouwjaar 2018";"Brommobiel";"aantal";""
"2018";"Diesel";"Bouwjaar 2018";"Overige voertuigen met bromfietskenteken";"aantal";""
"2018";"Diesel";"Bouwjaar 2017";"Voertuigen met bromfietskenteken";"aantal";"869"
"2018";"Diesel";"Bouwjaar 2017";"Snorfiets";"aantal";"2"
"2018";"Diesel";"Bouwjaar 2017";"Bromfiets";"aantal";"1"
"2018";"Diesel";"Bouwjaar 2017";"Brommobiel";"aantal";"866"
"2018";"Diesel";"Bouwjaar 2017";"Overige voertuigen met bromfietskenteken";"aantal";"0"
"2018";"Diesel";"Bouwjaar 2016";"Voertuigen met bromfietskenteken";"aantal";"813"
"2018";"Diesel";"Bouwjaar 2016";"Snorfiets";"aantal";"0"
"2018";"Diesel";"Bouwjaar 2016";"Bromfiets";"aantal";"0"
"2018";"Diesel";"Bouwjaar 2016";"Brommobiel";"aantal";"813"
"2018";"Diesel";"Bouwjaar 2016";"Overige voertuigen met bromfietskenteken";"aantal";"0"
"2018";"Diesel";"Bouwjaar 2015";"Voertuigen met bromfietskenteken";"aantal";"703"
"2018";"Diesel";"Bouwjaar 2015";"Snorfiets";"aantal";"0"
"2018";"Diesel";"Bouwjaar 2015";"Bromfiets";"aantal";"0"
"2018";"Diesel";"Bouwjaar 2015";"Brommobiel";"aantal";"703"
"2018";"Diesel";"Bouwjaar 2015";"Overige voertuigen met bromfietskenteken";"aantal";"0"
"2018";"Diesel";"Bouwjaar 2014";"Voertuigen met bromfietskenteken";"aantal";"725"
"2018";"Diesel";"Bouwjaar 2014";"Snorfiets";"aantal";"0"
"2018";"Diesel";"Bouwjaar 2014";"Bromfiets";"aantal";"0"
"2018";"Diesel";"Bouwjaar 2014";"Brommobiel";"aantal";"725"
"2018";"Diesel";"Bouwjaar 2014";"Overige voertuigen met bromfietskenteken";"aantal";"0"
"2018";"Diesel";"Bouwjaar 2013";"Voertuigen met bromfietskenteken";"aantal";"789"
"2018";"Diesel";"Bouwjaar 2013";"Snorfiets";"aantal";"0"
"2018";"Diesel";"Bouwjaar 2013";"Bromfiets";"aantal";"0"
"2018";"Diesel";"Bouwjaar 2013";"Brommobiel";"aantal";"789"
"2018";"Diesel";"Bouwjaar 2013";"Overige voertuigen met bromfietskenteken";"aantal";"0"
"2018";"Diesel";"Bouwjaar 2012";"Voertuigen met bromfietskenteken";"aantal";"898"
"2018";"Diesel";"Bouwjaar 2012";"Snorfiets";"aantal";"0"
"2018";"Diesel";"Bouwjaar 2012";"Bromfiets";"aantal";"0"
"2018";"Diesel";"Bouwjaar 2012";"Brommobiel";"aantal";"898"
"2018";"Diesel";"Bouwjaar 2012";"Overige voertuigen met bromfietskenteken";"aantal";"0"
"2018";"Diesel";"Bouwjaar 2011";"Voertuigen met bromfietskenteken";"aantal";"1035"
"2018";"Diesel";"Bouwjaar 2011";"Snorfiets";"aantal";"0"
"2018";"Diesel";"Bouwjaar 2011";"Bromfiets";"aantal";"0"
"2018";"Diesel";"Bouwjaar 2011";"Brommobiel";"aantal";"1035"
"2018";"Diesel";"Bouwjaar 2011";"Overige voertuigen met bromfietskenteken";"aantal";"0"
"2018";"Diesel";"Bouwjaar 2010";"Voertuigen met bromfietskenteken";"aantal";"1055"
"2018";"Diesel";"Bouwjaar 2010";"Snorfiets";"aantal";"0"
"2018";"Diesel";"Bouwjaar 2010";"Bromfiets";"aantal";"0"
"2018";"Diesel";"Bouwjaar 2010";"Brommobiel";"aantal";"1055"
"2018";"Diesel";"Bouwjaar 2010";"Overige voertuigen met bromfietskenteken";"aantal";"0"
"2018";"Diesel";"Bouwjaar 2009";"Voertuigen met bromfietskenteken";"aantal";"1311"
"2018";"Diesel";"Bouwjaar 2009";"Snorfiets";"aantal";"0"
"2018";"Diesel";"Bouwjaar 2009";"Bromfiets";"aantal";"0"
"2018";"Diesel";"Bouwjaar 2009";"Brommobiel";"aantal";"1311"
"2018";"Diesel";"Bouwjaar 2009";"Overige voertuigen met bromfietskenteken";"aantal";"0"
"2018";"Diesel";"Bouwjaar 2008";"Voertuigen met bromfietskenteken";"aantal";"1259"
"2018";"Diesel";"Bouwjaar 2008";"Snorfiets";"aantal";"0"
"2018";"Diesel";"Bouwjaar 2008";"Bromfiets";"aantal";"0"
"2018";"Diesel";"Bouwjaar 2008";"Brommobiel";"aantal";"1259"
"2018";"Diesel";"Bouwjaar 2008";"Overige voertuigen met bromfietskenteken";"aantal";"0"
"2018";"Diesel";"Bouwjaar 2007";"Voertuigen met bromfietskenteken";"aantal";"1366"
"2018";"Diesel";"Bouwjaar 2007";"Snorfiets";"aantal";"0"
"2018";"Diesel";"Bouwjaar 2007";"Bromfiets";"aantal";"0"
"2018";"Diesel";"Bouwjaar 2007";"Brommobiel";"aantal";"1366"
"2018";"Diesel";"Bouwjaar 2007";"Overige voertuigen met bromfietskenteken";"aantal";"0"
"2018";"Diesel";"Bouwjaar 2006";"Voertuigen met bromfietskenteken";"aantal";"1181"
"2018";"Diesel";"Bouwjaar 2006";"Snorfiets";"aantal";"0"
"2018";"Diesel";"Bouwjaar 2006";"Bromfiets";"aantal";"0"
"2018";"Diesel";"Bouwjaar 2006";"Brommobiel";"aantal";"1181"
"2018";"Diesel";"Bouwjaar 2006";"Overige voertuigen met bromfietskenteken";"aantal";"0"
"2018";"Diesel";"Bouwjaren tot en met 2005";"Voertuigen met bromfietskenteken";"aantal";"6810"
"2018";"Diesel";"Bouwjaren tot en met 2005";"Snorfiets";"aantal";"46"
"2018";"Diesel";"Bouwjaren tot en met 2005";"Bromfiets";"aantal";"14"
"2018";"Diesel";"Bouwjaren tot en met 2005";"Brommobiel";"aantal";"6746"
"2018";"Diesel";"Bouwjaren tot en met 2005";"Overige voertuigen met bromfietskenteken";"aantal";"4"
"2018";"Elektriciteit";"Totaal alle bouwjaren";"Voertuigen met bromfietskenteken";"aantal";"38966"
"2018";"Elektriciteit";"Totaal alle bouwjaren";"Snorfiets";"aantal";"34445"
"2018";"Elektriciteit";"Totaal alle bouwjaren";"Bromfiets";"aantal";"3911"
"2018";"Elektriciteit";"Totaal alle bouwjaren";"Brommobiel";"aantal";"0"
"2018";"Elektriciteit";"Totaal alle bouwjaren";"Overige voertuigen met bromfietskenteken";"aantal";"610"
"2018";"Elektriciteit";"Bouwjaar 2018";"Voertuigen met bromfietskenteken";"aantal";""
"2018";"Elektriciteit";"Bouwjaar 2018";"Snorfiets";"aantal";""
"2018";"Elektriciteit";"Bouwjaar 2018";"Bromfiets";"aantal";""
"2018";"Elektriciteit";"Bouwjaar 2018";"Brommobiel";"aantal";""
"2018";"Elektriciteit";"Bouwjaar 2018";"Overige voertuigen met bromfietskenteken";"aantal";""
"2018";"Elektriciteit";"Bouwjaar 2017";"Voertuigen met bromfietskenteken";"aantal";"6089"
"2018";"Elektriciteit";"Bouwjaar 2017";"Snorfiets";"aantal";"5178"
"2018";"Elektriciteit";"Bouwjaar 2017";"Bromfiets";"aantal";"809"
"2018";"Elektriciteit";"Bouwjaar 2017";"Brommobiel";"aantal";"0"
"2018";"Elektriciteit";"Bouwjaar 2017";"Overige voertuigen met bromfietskenteken";"aantal";"102"
"2018";"Elektriciteit";"Bouwjaar 2016";"Voertuigen met bromfietskenteken";"aantal";"4966"
"2018";"Elektriciteit";"Bouwjaar 2016";"Snorfiets";"aantal";"4511"
"2018";"Elektriciteit";"Bouwjaar 2016";"Bromfiets";"aantal";"307"
"2018";"Elektriciteit";"Bouwjaar 2016";"Brommobiel";"aantal";"0"
"2018";"Elektriciteit";"Bouwjaar 2016";"Overige voertuigen met bromfietskenteken";"aantal";"148"
"2018";"Elektriciteit";"Bouwjaar 2015";"Voertuigen met bromfietskenteken";"aantal";"5218"
"2018";"Elektriciteit";"Bouwjaar 2015";"Snorfiets";"aantal";"4835"
"2018";"Elektriciteit";"Bouwjaar 2015";"Bromfiets";"aantal";"323"
"2018";"Elektriciteit";"Bouwjaar 2015";"Brommobiel";"aantal";"0"
"2018";"Elektriciteit";"Bouwjaar 2015";"Overige voertuigen met bromfietskenteken";"aantal";"60"
"2018";"Elektriciteit";"Bouwjaar 2014";"Voertuigen met bromfietskenteken";"aantal";"4628"
"2018";"Elektriciteit";"Bouwjaar 2014";"Snorfiets";"aantal";"4143"
"2018";"Elektriciteit";"Bouwjaar 2014";"Bromfiets";"aantal";"418"
"2018";"Elektriciteit";"Bouwjaar 2014";"Brommobiel";"aantal";"0"
"2018";"Elektriciteit";"Bouwjaar 2014";"Overige voertuigen met bromfietskenteken";"aantal";"67"
"2018";"Elektriciteit";"Bouwjaar 2013";"Voertuigen met bromfietskenteken";"aantal";"2610"
"2018";"Elektriciteit";"Bouwjaar 2013";"Snorfiets";"aantal";"2258"
"2018";"Elektriciteit";"Bouwjaar 2013";"Bromfiets";"aantal";"307"
"2018";"Elektriciteit";"Bouwjaar 2013";"Brommobiel";"aantal";"0"
"2018";"Elektriciteit";"Bouwjaar 2013";"Overige voertuigen met bromfietskenteken";"aantal";"45"
"2018";"Elektriciteit";"Bouwjaar 2012";"Voertuigen met bromfietskenteken";"aantal";"3474"
"2018";"Elektriciteit";"Bouwjaar 2012";"Snorfiets";"aantal";"3084"
"2018";"Elektriciteit";"Bouwjaar 2012";"Bromfiets";"aantal";"319"
"2018";"Elektriciteit";"Bouwjaar 2012";"Brommobiel";"aantal";"0"
"2018";"Elektriciteit";"Bouwjaar 2012";"Overige voertuigen met bromfietskenteken";"aantal";"71"
"2018";"Elektriciteit";"Bouwjaar 2011";"Voertuigen met bromfietskenteken";"aantal";"3717"
"2018";"Elektriciteit";"Bouwjaar 2011";"Snorfiets";"aantal";"3309"
"2018";"Elektriciteit";"Bouwjaar 2011";"Bromfiets";"aantal";"374"
"2018";"Elektriciteit";"Bouwjaar 2011";"Brommobiel";"aantal";"0"
"2018";"Elektriciteit";"Bouwjaar 2011";"Overige voertuigen met bromfietskenteken";"aantal";"34"
"2018";"Elektriciteit";"Bouwjaar 2010";"Voertuigen met bromfietskenteken";"aantal";"3124"
"2018";"Elektriciteit";"Bouwjaar 2010";"Snorfiets";"aantal";"2786"
"2018";"Elektriciteit";"Bouwjaar 2010";"Bromfiets";"aantal";"301"
"2018";"Elektriciteit";"Bouwjaar 2010";"Brommobiel";"aantal";"0"
"2018";"Elektriciteit";"Bouwjaar 2010";"Overige voertuigen met bromfietskenteken";"aantal";"37"
"2018";"Elektriciteit";"Bouwjaar 2009";"Voertuigen met bromfietskenteken";"aantal";"2129"
"2018";"Elektriciteit";"Bouwjaar 2009";"Snorfiets";"aantal";"1790"
"2018";"Elektriciteit";"Bouwjaar 2009";"Bromfiets";"aantal";"328"
"2018";"Elektriciteit";"Bouwjaar 2009";"Brommobiel";"aantal";"0"
"2018";"Elektriciteit";"Bouwjaar 2009";"Overige voertuigen met bromfietskenteken";"aantal";"11"
"2018";"Elektriciteit";"Bouwjaar 2008";"Voertuigen met bromfietskenteken";"aantal";"1066"
"2018";"Elektriciteit";"Bouwjaar 2008";"Snorfiets";"aantal";"862"
"2018";"Elektriciteit";"Bouwjaar 2008";"Bromfiets";"aantal";"198"
"2018";"Elektriciteit";"Bouwjaar 2008";"Brommobiel";"aantal";"0"
"2018";"Elektriciteit";"Bouwjaar 2008";"Overige voertuigen met bromfietskenteken";"aantal";"6"
"2018";"Elektriciteit";"Bouwjaar 2007";"Voertuigen met bromfietskenteken";"aantal";"520"
"2018";"Elektriciteit";"Bouwjaar 2007";"Snorfiets";"aantal";"374"
"2018";"Elektriciteit";"Bouwjaar 2007";"Bromfiets";"aantal";"141"
"2018";"Elektriciteit";"Bouwjaar 2007";"Brommobiel";"aantal";"0"
"2018";"Elektriciteit";"Bouwjaar 2007";"Overige voertuigen met bromfietskenteken";"aantal";"5"
"2018";"Elektriciteit";"Bouwjaar 2006";"Voertuigen met bromfietskenteken";"aantal";"209"
"2018";"Elektriciteit";"Bouwjaar 2006";"Snorfiets";"aantal";"203"
"2018";"Elektriciteit";"Bouwjaar 2006";"Bromfiets";"aantal";"4"
"2018";"Elektriciteit";"Bouwjaar 2006";"Brommobiel";"aantal";"0"
"2018";"Elektriciteit";"Bouwjaar 2006";"Overige voertuigen met bromfietskenteken";"aantal";"2"
"2018";"Elektriciteit";"Bouwjaren tot en met 2005";"Voertuigen met bromfietskenteken";"aantal";"1216"
"2018";"Elektriciteit";"Bouwjaren tot en met 2005";"Snorfiets";"aantal";"1112"
"2018";"Elektriciteit";"Bouwjaren tot en met 2005";"Bromfiets";"aantal";"82"
"2018";"Elektriciteit";"Bouwjaren tot en met 2005";"Brommobiel";"aantal";"0"
"2018";"Elektriciteit";"Bouwjaren tot en met 2005";"Overige voertuigen met bromfietskenteken";"aantal";"22"
"2019";"Totaal";"Totaal alle bouwjaren";"Voertuigen met bromfietskenteken";"aantal";"1230038"
"2019";"Totaal";"Totaal alle bouwjaren";"Snorfiets";"aantal";"748917"
"2019";"Totaal";"Totaal alle bouwjaren";"Bromfiets";"aantal";"457404"
"2019";"Totaal";"Totaal alle bouwjaren";"Brommobiel";"aantal";"18108"
"2019";"Totaal";"Totaal alle bouwjaren";"Overige voertuigen met bromfietskenteken";"aantal";"5609"
"2019";"Totaal";"Bouwjaar 2018";"Voertuigen met bromfietskenteken";"aantal";"58838"
"2019";"Totaal";"Bouwjaar 2018";"Snorfiets";"aantal";"42255"
"2019";"Totaal";"Bouwjaar 2018";"Bromfiets";"aantal";"15502"
"2019";"Totaal";"Bouwjaar 2018";"Brommobiel";"aantal";"789"
"2019";"Totaal";"Bouwjaar 2018";"Overige voertuigen met bromfietskenteken";"aantal";"292"
"2019";"Totaal";"Bouwjaar 2017";"Voertuigen met bromfietskenteken";"aantal";"81419"
"2019";"Totaal";"Bouwjaar 2017";"Snorfiets";"aantal";"61957"
"2019";"Totaal";"Bouwjaar 2017";"Bromfiets";"aantal";"18398"
"2019";"Totaal";"Bouwjaar 2017";"Brommobiel";"aantal";"836"
"2019";"Totaal";"Bouwjaar 2017";"Overige voertuigen met bromfietskenteken";"aantal";"228"
"2019";"Totaal";"Bouwjaar 2016";"Voertuigen met bromfietskenteken";"aantal";"64521"
"2019";"Totaal";"Bouwjaar 2016";"Snorfiets";"aantal";"47799"
"2019";"Totaal";"Bouwjaar 2016";"Bromfiets";"aantal";"15655"
"2019";"Totaal";"Bouwjaar 2016";"Brommobiel";"aantal";"800"
"2019";"Totaal";"Bouwjaar 2016";"Overige voertuigen met bromfietskenteken";"aantal";"267"
"2019";"Totaal";"Bouwjaar 2015";"Voertuigen met bromfietskenteken";"aantal";"61085"
"2019";"Totaal";"Bouwjaar 2015";"Snorfiets";"aantal";"44682"
"2019";"Totaal";"Bouwjaar 2015";"Bromfiets";"aantal";"15544"
"2019";"Totaal";"Bouwjaar 2015";"Brommobiel";"aantal";"695"
"2019";"Totaal";"Bouwjaar 2015";"Overige voertuigen met bromfietskenteken";"aantal";"164"
"2019";"Totaal";"Bouwjaar 2014";"Voertuigen met bromfietskenteken";"aantal";"57580"
"2019";"Totaal";"Bouwjaar 2014";"Snorfiets";"aantal";"42910"
"2019";"Totaal";"Bouwjaar 2014";"Bromfiets";"aantal";"13771"
"2019";"Totaal";"Bouwjaar 2014";"Brommobiel";"aantal";"715"
"2019";"Totaal";"Bouwjaar 2014";"Overige voertuigen met bromfietskenteken";"aantal";"184"
"2019";"Totaal";"Bouwjaar 2013";"Voertuigen met bromfietskenteken";"aantal";"53270"
"2019";"Totaal";"Bouwjaar 2013";"Snorfiets";"aantal";"40664"
"2019";"Totaal";"Bouwjaar 2013";"Bromfiets";"aantal";"11686"
"2019";"Totaal";"Bouwjaar 2013";"Brommobiel";"aantal";"774"
"2019";"Totaal";"Bouwjaar 2013";"Overige voertuigen met bromfietskenteken";"aantal";"146"
"2019";"Totaal";"Bouwjaar 2012";"Voertuigen met bromfietskenteken";"aantal";"59530"
"2019";"Totaal";"Bouwjaar 2012";"Snorfiets";"aantal";"45271"
"2019";"Totaal";"Bouwjaar 2012";"Bromfiets";"aantal";"13164"
"2019";"Totaal";"Bouwjaar 2012";"Brommobiel";"aantal";"884"
"2019";"Totaal";"Bouwjaar 2012";"Overige voertuigen met bromfietskenteken";"aantal";"211"
"2019";"Totaal";"Bouwjaar 2011";"Voertuigen met bromfietskenteken";"aantal";"69082"
"2019";"Totaal";"Bouwjaar 2011";"Snorfiets";"aantal";"51054"
"2019";"Totaal";"Bouwjaar 2011";"Bromfiets";"aantal";"16825"
"2019";"Totaal";"Bouwjaar 2011";"Brommobiel";"aantal";"1017"
"2019";"Totaal";"Bouwjaar 2011";"Overige voertuigen met bromfietskenteken";"aantal";"186"
"2019";"Totaal";"Bouwjaar 2010";"Voertuigen met bromfietskenteken";"aantal";"76127"
"2019";"Totaal";"Bouwjaar 2010";"Snorfiets";"aantal";"52079"
"2019";"Totaal";"Bouwjaar 2010";"Bromfiets";"aantal";"22795"
"2019";"Totaal";"Bouwjaar 2010";"Brommobiel";"aantal";"1026"
"2019";"Totaal";"Bouwjaar 2010";"Overige voertuigen met bromfietskenteken";"aantal";"227"
"2019";"Totaal";"Bouwjaar 2009";"Voertuigen met bromfietskenteken";"aantal";"71954"
"2019";"Totaal";"Bouwjaar 2009";"Snorfiets";"aantal";"44933"
"2019";"Totaal";"Bouwjaar 2009";"Bromfiets";"aantal";"25611"
"2019";"Totaal";"Bouwjaar 2009";"Brommobiel";"aantal";"1232"
"2019";"Totaal";"Bouwjaar 2009";"Overige voertuigen met bromfietskenteken";"aantal";"178"
"2019";"Totaal";"Bouwjaar 2008";"Voertuigen met bromfietskenteken";"aantal";"64610"
"2019";"Totaal";"Bouwjaar 2008";"Snorfiets";"aantal";"37183"
"2019";"Totaal";"Bouwjaar 2008";"Bromfiets";"aantal";"25996"
"2019";"Totaal";"Bouwjaar 2008";"Brommobiel";"aantal";"1167"
"2019";"Totaal";"Bouwjaar 2008";"Overige voertuigen met bromfietskenteken";"aantal";"264"
"2019";"Totaal";"Bouwjaar 2007";"Voertuigen met bromfietskenteken";"aantal";"46262"
"2019";"Totaal";"Bouwjaar 2007";"Snorfiets";"aantal";"25531"
"2019";"Totaal";"Bouwjaar 2007";"Bromfiets";"aantal";"19233"
"2019";"Totaal";"Bouwjaar 2007";"Brommobiel";"aantal";"1276"
"2019";"Totaal";"Bouwjaar 2007";"Overige voertuigen met bromfietskenteken";"aantal";"222"
"2019";"Totaal";"Bouwjaar 2006";"Voertuigen met bromfietskenteken";"aantal";"32488"
"2019";"Totaal";"Bouwjaar 2006";"Snorfiets";"aantal";"17760"
"2019";"Totaal";"Bouwjaar 2006";"Bromfiets";"aantal";"13471"
"2019";"Totaal";"Bouwjaar 2006";"Brommobiel";"aantal";"1088"
"2019";"Totaal";"Bouwjaar 2006";"Overige voertuigen met bromfietskenteken";"aantal";"169"
"2019";"Totaal";"Bouwjaren tot en met 2005";"Voertuigen met bromfietskenteken";"aantal";"433272"
"2019";"Totaal";"Bouwjaren tot en met 2005";"Snorfiets";"aantal";"194839"
"2019";"Totaal";"Bouwjaren tot en met 2005";"Bromfiets";"aantal";"229753"
"2019";"Totaal";"Bouwjaren tot en met 2005";"Brommobiel";"aantal";"5809"
"2019";"Totaal";"Bouwjaren tot en met 2005";"Overige voertuigen met bromfietskenteken";"aantal";"2871"
"2019";"Benzine";"Totaal alle bouwjaren";"Voertuigen met bromfietskenteken";"aantal";"1166053"
"2019";"Benzine";"Totaal alle bouwjaren";"Snorfiets";"aantal";"710145"
"2019";"Benzine";"Totaal alle bouwjaren";"Bromfiets";"aantal";"451077"
"2019";"Benzine";"Totaal alle bouwjaren";"Brommobiel";"aantal";"0"
"2019";"Benzine";"Totaal alle bouwjaren";"Overige voertuigen met bromfietskenteken";"aantal";"4831"
"2019";"Benzine";"Bouwjaar 2018";"Voertuigen met bromfietskenteken";"aantal";"50129"
"2019";"Benzine";"Bouwjaar 2018";"Snorfiets";"aantal";"37247"
"2019";"Benzine";"Bouwjaar 2018";"Bromfiets";"aantal";"12770"
"2019";"Benzine";"Bouwjaar 2018";"Brommobiel";"aantal";"0"
"2019";"Benzine";"Bouwjaar 2018";"Overige voertuigen met bromfietskenteken";"aantal";"112"
"2019";"Benzine";"Bouwjaar 2017";"Voertuigen met bromfietskenteken";"aantal";"74183"
"2019";"Benzine";"Bouwjaar 2017";"Snorfiets";"aantal";"56470"
"2019";"Benzine";"Bouwjaar 2017";"Bromfiets";"aantal";"17580"
"2019";"Benzine";"Bouwjaar 2017";"Brommobiel";"aantal";"0"
"2019";"Benzine";"Bouwjaar 2017";"Overige voertuigen met bromfietskenteken";"aantal";"133"
"2019";"Benzine";"Bouwjaar 2016";"Voertuigen met bromfietskenteken";"aantal";"58847"
"2019";"Benzine";"Bouwjaar 2016";"Snorfiets";"aantal";"43362"
"2019";"Benzine";"Bouwjaar 2016";"Bromfiets";"aantal";"15360"
"2019";"Benzine";"Bouwjaar 2016";"Brommobiel";"aantal";"0"
"2019";"Benzine";"Bouwjaar 2016";"Overige voertuigen met bromfietskenteken";"aantal";"125"
"2019";"Benzine";"Bouwjaar 2015";"Voertuigen met bromfietskenteken";"aantal";"55288"
"2019";"Benzine";"Bouwjaar 2015";"Snorfiets";"aantal";"39922"
"2019";"Benzine";"Bouwjaar 2015";"Bromfiets";"aantal";"15258"
"2019";"Benzine";"Bouwjaar 2015";"Brommobiel";"aantal";"0"
"2019";"Benzine";"Bouwjaar 2015";"Overige voertuigen met bromfietskenteken";"aantal";"108"
"2019";"Benzine";"Bouwjaar 2014";"Voertuigen met bromfietskenteken";"aantal";"52359"
"2019";"Benzine";"Bouwjaar 2014";"Snorfiets";"aantal";"38807"
"2019";"Benzine";"Bouwjaar 2014";"Bromfiets";"aantal";"13435"
"2019";"Benzine";"Bouwjaar 2014";"Brommobiel";"aantal";"0"
"2019";"Benzine";"Bouwjaar 2014";"Overige voertuigen met bromfietskenteken";"aantal";"117"
"2019";"Benzine";"Bouwjaar 2013";"Voertuigen met bromfietskenteken";"aantal";"49985"
"2019";"Benzine";"Bouwjaar 2013";"Snorfiets";"aantal";"38447"
"2019";"Benzine";"Bouwjaar 2013";"Bromfiets";"aantal";"11437"
"2019";"Benzine";"Bouwjaar 2013";"Brommobiel";"aantal";"0"
"2019";"Benzine";"Bouwjaar 2013";"Overige voertuigen met bromfietskenteken";"aantal";"101"
"2019";"Benzine";"Bouwjaar 2012";"Voertuigen met bromfietskenteken";"aantal";"55290"
"2019";"Benzine";"Bouwjaar 2012";"Snorfiets";"aantal";"42279"
"2019";"Benzine";"Bouwjaar 2012";"Bromfiets";"aantal";"12869"
"2019";"Benzine";"Bouwjaar 2012";"Brommobiel";"aantal";"0"
"2019";"Benzine";"Bouwjaar 2012";"Overige voertuigen met bromfietskenteken";"aantal";"142"
"2019";"Benzine";"Bouwjaar 2011";"Voertuigen met bromfietskenteken";"aantal";"64572"
"2019";"Benzine";"Bouwjaar 2011";"Snorfiets";"aantal";"47935"
"2019";"Benzine";"Bouwjaar 2011";"Bromfiets";"aantal";"16488"
"2019";"Benzine";"Bouwjaar 2011";"Brommobiel";"aantal";"0"
"2019";"Benzine";"Bouwjaar 2011";"Overige voertuigen met bromfietskenteken";"aantal";"149"
"2019";"Benzine";"Bouwjaar 2010";"Voertuigen met bromfietskenteken";"aantal";"72163"
"2019";"Benzine";"Bouwjaar 2010";"Snorfiets";"aantal";"49451"
"2019";"Benzine";"Bouwjaar 2010";"Bromfiets";"aantal";"22520"
"2019";"Benzine";"Bouwjaar 2010";"Brommobiel";"aantal";"0"
"2019";"Benzine";"Bouwjaar 2010";"Overige voertuigen met bromfietskenteken";"aantal";"192"
