"Onderwerp";"Voertuigtype";"Perioden";"Eenheid";"Waarde"
"13 500 - 13 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2004";"aantal";"1155"
"13 500 - 13 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2005";"aantal";"1126"
"13 500 - 13 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2006";"aantal";"1145"
"13 500 - 13 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2007";"aantal";"1204"
"13 500 - 13 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2008";"aantal";"1241"
"13 500 - 13 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2009";"aantal";"1273"
"13 500 - 13 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2010";"aantal";"1309"
"13 500 - 13 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2011";"aantal";"1307"
"13 500 - 13 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2012";"aantal";"1356"
"13 500 - 13 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2013";"aantal";"1371"
"13 500 - 13 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2014";"aantal";"1386"
"13 500 - 13 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2015";"aantal";"1419"
"13 500 - 13 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2016";"aantal";"1462"
"13 500 - 13 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2017";"aantal";"1517"
"13 500 - 13 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2018";"aantal";"1629"
"13 500 - 13 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2019";"aantal";"1707"
"13 500 - 13 999 kg";"Trekker voor oplegger";"2000";"aantal";"33"
"13 500 - 13 999 kg";"Trekker voor oplegger";"2001";"aantal";"40"
"13 500 - 13 999 kg";"Trekker voor oplegger";"2002";"aantal";"42"
"13 500 - 13 999 kg";"Trekker voor oplegger";"2003";"aantal";"44"
"13 500 - 13 999 kg";"Trekker voor oplegger";"2004";"aantal";"40"
"13 500 - 13 999 kg";"Trekker voor oplegger";"2005";"aantal";"38"
"13 500 - 13 999 kg";"Trekker voor oplegger";"2006";"aantal";"42"
"13 500 - 13 999 kg";"Trekker voor oplegger";"2007";"aantal";"51"
"13 500 - 13 999 kg";"Trekker voor oplegger";"2008";"aantal";"59"
"13 500 - 13 999 kg";"Trekker voor oplegger";"2009";"aantal";"67"
"13 500 - 13 999 kg";"Trekker voor oplegger";"2010";"aantal";"71"
"13 500 - 13 999 kg";"Trekker voor oplegger";"2011";"aantal";"71"
"13 500 - 13 999 kg";"Trekker voor oplegger";"2012";"aantal";"73"
"13 500 - 13 999 kg";"Trekker voor oplegger";"2013";"aantal";"63"
"13 500 - 13 999 kg";"Trekker voor oplegger";"2014";"aantal";"66"
"13 500 - 13 999 kg";"Trekker voor oplegger";"2015";"aantal";"59"
"13 500 - 13 999 kg";"Trekker voor oplegger";"2016";"aantal";"67"
"13 500 - 13 999 kg";"Trekker voor oplegger";"2017";"aantal";"70"
"13 500 - 13 999 kg";"Trekker voor oplegger";"2018";"aantal";"70"
"13 500 - 13 999 kg";"Trekker voor oplegger";"2019";"aantal";"73"
"13 500 - 13 999 kg";"Speciaal voertuig";"2000";"aantal";"445"
"13 500 - 13 999 kg";"Speciaal voertuig";"2001";"aantal";"509"
"13 500 - 13 999 kg";"Speciaal voertuig";"2002";"aantal";"570"
"13 500 - 13 999 kg";"Speciaal voertuig";"2003";"aantal";"604"
"13 500 - 13 999 kg";"Speciaal voertuig";"2004";"aantal";"619"
"13 500 - 13 999 kg";"Speciaal voertuig";"2005";"aantal";"592"
"13 500 - 13 999 kg";"Speciaal voertuig";"2006";"aantal";"597"
"13 500 - 13 999 kg";"Speciaal voertuig";"2007";"aantal";"623"
"13 500 - 13 999 kg";"Speciaal voertuig";"2008";"aantal";"610"
"13 500 - 13 999 kg";"Speciaal voertuig";"2009";"aantal";"621"
"13 500 - 13 999 kg";"Speciaal voertuig";"2010";"aantal";"586"
"13 500 - 13 999 kg";"Speciaal voertuig";"2011";"aantal";"569"
"13 500 - 13 999 kg";"Speciaal voertuig";"2012";"aantal";"559"
"13 500 - 13 999 kg";"Speciaal voertuig";"2013";"aantal";"547"
"13 500 - 13 999 kg";"Speciaal voertuig";"2014";"aantal";"522"
"13 500 - 13 999 kg";"Speciaal voertuig";"2015";"aantal";"494"
"13 500 - 13 999 kg";"Speciaal voertuig";"2016";"aantal";"470"
"13 500 - 13 999 kg";"Speciaal voertuig";"2017";"aantal";"460"
"13 500 - 13 999 kg";"Speciaal voertuig";"2018";"aantal";"468"
"13 500 - 13 999 kg";"Speciaal voertuig";"2019";"aantal";"459"
"13 500 - 13 999 kg";"Bus";"2000";"aantal";"244"
"13 500 - 13 999 kg";"Bus";"2001";"aantal";"283"
"13 500 - 13 999 kg";"Bus";"2002";"aantal";"330"
"13 500 - 13 999 kg";"Bus";"2003";"aantal";"356"
"13 500 - 13 999 kg";"Bus";"2004";"aantal";"360"
"13 500 - 13 999 kg";"Bus";"2005";"aantal";"348"
"13 500 - 13 999 kg";"Bus";"2006";"aantal";"342"
"13 500 - 13 999 kg";"Bus";"2007";"aantal";"328"
"13 500 - 13 999 kg";"Bus";"2008";"aantal";"321"
"13 500 - 13 999 kg";"Bus";"2009";"aantal";"327"
"13 500 - 13 999 kg";"Bus";"2010";"aantal";"342"
"13 500 - 13 999 kg";"Bus";"2011";"aantal";"346"
"13 500 - 13 999 kg";"Bus";"2012";"aantal";"396"
"13 500 - 13 999 kg";"Bus";"2013";"aantal";"391"
"13 500 - 13 999 kg";"Bus";"2014";"aantal";"404"
"13 500 - 13 999 kg";"Bus";"2015";"aantal";"423"
"13 500 - 13 999 kg";"Bus";"2016";"aantal";"430"
"13 500 - 13 999 kg";"Bus";"2017";"aantal";"446"
"13 500 - 13 999 kg";"Bus";"2018";"aantal";"522"
"13 500 - 13 999 kg";"Bus";"2019";"aantal";"593"
"13 500 - 13 999 kg";"Aanhangwagen";"2000";"aantal";""
"13 500 - 13 999 kg";"Aanhangwagen";"2001";"aantal";""
"13 500 - 13 999 kg";"Aanhangwagen";"2002";"aantal";""
"13 500 - 13 999 kg";"Aanhangwagen";"2003";"aantal";""
"13 500 - 13 999 kg";"Aanhangwagen";"2004";"aantal";"34"
"13 500 - 13 999 kg";"Aanhangwagen";"2005";"aantal";"61"
"13 500 - 13 999 kg";"Aanhangwagen";"2006";"aantal";"63"
"13 500 - 13 999 kg";"Aanhangwagen";"2007";"aantal";"64"
"13 500 - 13 999 kg";"Aanhangwagen";"2008";"aantal";"63"
"13 500 - 13 999 kg";"Aanhangwagen";"2009";"aantal";"66"
"13 500 - 13 999 kg";"Aanhangwagen";"2010";"aantal";"64"
"13 500 - 13 999 kg";"Aanhangwagen";"2011";"aantal";"62"
"13 500 - 13 999 kg";"Aanhangwagen";"2012";"aantal";"64"
"13 500 - 13 999 kg";"Aanhangwagen";"2013";"aantal";"67"
"13 500 - 13 999 kg";"Aanhangwagen";"2014";"aantal";"64"
"13 500 - 13 999 kg";"Aanhangwagen";"2015";"aantal";"63"
"13 500 - 13 999 kg";"Aanhangwagen";"2016";"aantal";"60"
"13 500 - 13 999 kg";"Aanhangwagen";"2017";"aantal";"59"
"13 500 - 13 999 kg";"Aanhangwagen";"2018";"aantal";"57"
"13 500 - 13 999 kg";"Aanhangwagen";"2019";"aantal";"56"
"13 500 - 13 999 kg";"Oplegger";"2000";"aantal";""
"13 500 - 13 999 kg";"Oplegger";"2001";"aantal";""
"13 500 - 13 999 kg";"Oplegger";"2002";"aantal";""
"13 500 - 13 999 kg";"Oplegger";"2003";"aantal";""
"13 500 - 13 999 kg";"Oplegger";"2004";"aantal";"203"
"13 500 - 13 999 kg";"Oplegger";"2005";"aantal";"215"
"13 500 - 13 999 kg";"Oplegger";"2006";"aantal";"235"
"13 500 - 13 999 kg";"Oplegger";"2007";"aantal";"243"
"13 500 - 13 999 kg";"Oplegger";"2008";"aantal";"273"
"13 500 - 13 999 kg";"Oplegger";"2009";"aantal";"293"
"13 500 - 13 999 kg";"Oplegger";"2010";"aantal";"310"
"13 500 - 13 999 kg";"Oplegger";"2011";"aantal";"326"
"13 500 - 13 999 kg";"Oplegger";"2012";"aantal";"334"
"13 500 - 13 999 kg";"Oplegger";"2013";"aantal";"337"
"13 500 - 13 999 kg";"Oplegger";"2014";"aantal";"338"
"13 500 - 13 999 kg";"Oplegger";"2015";"aantal";"342"
"13 500 - 13 999 kg";"Oplegger";"2016";"aantal";"351"
"13 500 - 13 999 kg";"Oplegger";"2017";"aantal";"368"
"13 500 - 13 999 kg";"Oplegger";"2018";"aantal";"389"
"13 500 - 13 999 kg";"Oplegger";"2019";"aantal";"401"
"14 000 - 14 499 kg";"Totaal bedrijfsvoertuigen";"2000";"aantal";"1361"
"14 000 - 14 499 kg";"Totaal bedrijfsvoertuigen";"2001";"aantal";"1503"
"14 000 - 14 499 kg";"Totaal bedrijfsvoertuigen";"2002";"aantal";"1626"
"14 000 - 14 499 kg";"Totaal bedrijfsvoertuigen";"2003";"aantal";"1672"
"14 000 - 14 499 kg";"Totaal bedrijfsvoertuigen";"2004";"aantal";"1921"
"14 000 - 14 499 kg";"Totaal bedrijfsvoertuigen";"2005";"aantal";"2028"
"14 000 - 14 499 kg";"Totaal bedrijfsvoertuigen";"2006";"aantal";"2060"
"14 000 - 14 499 kg";"Totaal bedrijfsvoertuigen";"2007";"aantal";"2154"
"14 000 - 14 499 kg";"Totaal bedrijfsvoertuigen";"2008";"aantal";"2237"
"14 000 - 14 499 kg";"Totaal bedrijfsvoertuigen";"2009";"aantal";"2351"
"14 000 - 14 499 kg";"Totaal bedrijfsvoertuigen";"2010";"aantal";"2394"
"14 000 - 14 499 kg";"Totaal bedrijfsvoertuigen";"2011";"aantal";"2384"
"14 000 - 14 499 kg";"Totaal bedrijfsvoertuigen";"2012";"aantal";"2388"
"14 000 - 14 499 kg";"Totaal bedrijfsvoertuigen";"2013";"aantal";"2296"
"14 000 - 14 499 kg";"Totaal bedrijfsvoertuigen";"2014";"aantal";"2286"
"14 000 - 14 499 kg";"Totaal bedrijfsvoertuigen";"2015";"aantal";"2265"
"14 000 - 14 499 kg";"Totaal bedrijfsvoertuigen";"2016";"aantal";"2215"
"14 000 - 14 499 kg";"Totaal bedrijfsvoertuigen";"2017";"aantal";"2261"
"14 000 - 14 499 kg";"Totaal bedrijfsvoertuigen";"2018";"aantal";"2394"
"14 000 - 14 499 kg";"Totaal bedrijfsvoertuigen";"2019";"aantal";"2455"
"14 000 - 14 499 kg";"Bestelauto";"2000";"aantal";""
"14 000 - 14 499 kg";"Bestelauto";"2001";"aantal";""
"14 000 - 14 499 kg";"Bestelauto";"2002";"aantal";""
"14 000 - 14 499 kg";"Bestelauto";"2003";"aantal";""
"14 000 - 14 499 kg";"Bestelauto";"2004";"aantal";""
"14 000 - 14 499 kg";"Bestelauto";"2005";"aantal";""
"14 000 - 14 499 kg";"Bestelauto";"2006";"aantal";""
"14 000 - 14 499 kg";"Bestelauto";"2007";"aantal";""
"14 000 - 14 499 kg";"Bestelauto";"2008";"aantal";""
"14 000 - 14 499 kg";"Bestelauto";"2009";"aantal";""
"14 000 - 14 499 kg";"Bestelauto";"2010";"aantal";""
"14 000 - 14 499 kg";"Bestelauto";"2011";"aantal";""
"14 000 - 14 499 kg";"Bestelauto";"2012";"aantal";""
"14 000 - 14 499 kg";"Bestelauto";"2013";"aantal";""
"14 000 - 14 499 kg";"Bestelauto";"2014";"aantal";""
"14 000 - 14 499 kg";"Bestelauto";"2015";"aantal";""
"14 000 - 14 499 kg";"Bestelauto";"2016";"aantal";""
"14 000 - 14 499 kg";"Bestelauto";"2017";"aantal";""
"14 000 - 14 499 kg";"Bestelauto";"2018";"aantal";""
"14 000 - 14 499 kg";"Bestelauto";"2019";"aantal";""
"14 000 - 14 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2000";"aantal";"921"
"14 000 - 14 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2001";"aantal";"989"
"14 000 - 14 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2002";"aantal";"1051"
"14 000 - 14 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2003";"aantal";"1059"
"14 000 - 14 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2004";"aantal";"1061"
"14 000 - 14 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2005";"aantal";"1082"
"14 000 - 14 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2006";"aantal";"1084"
"14 000 - 14 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2007";"aantal";"1128"
"14 000 - 14 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2008";"aantal";"1166"
"14 000 - 14 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2009";"aantal";"1196"
"14 000 - 14 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2010";"aantal";"1197"
"14 000 - 14 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2011";"aantal";"1195"
"14 000 - 14 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2012";"aantal";"1183"
"14 000 - 14 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2013";"aantal";"1148"
"14 000 - 14 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2014";"aantal";"1132"
"14 000 - 14 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2015";"aantal";"1118"
"14 000 - 14 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2016";"aantal";"1104"
"14 000 - 14 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2017";"aantal";"1154"
"14 000 - 14 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2018";"aantal";"1194"
"14 000 - 14 499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2019";"aantal";"1259"
"14 000 - 14 499 kg";"Trekker voor oplegger";"2000";"aantal";"16"
"14 000 - 14 499 kg";"Trekker voor oplegger";"2001";"aantal";"18"
"14 000 - 14 499 kg";"Trekker voor oplegger";"2002";"aantal";"17"
"14 000 - 14 499 kg";"Trekker voor oplegger";"2003";"aantal";"18"
"14 000 - 14 499 kg";"Trekker voor oplegger";"2004";"aantal";"24"
"14 000 - 14 499 kg";"Trekker voor oplegger";"2005";"aantal";"28"
"14 000 - 14 499 kg";"Trekker voor oplegger";"2006";"aantal";"27"
"14 000 - 14 499 kg";"Trekker voor oplegger";"2007";"aantal";"32"
"14 000 - 14 499 kg";"Trekker voor oplegger";"2008";"aantal";"39"
"14 000 - 14 499 kg";"Trekker voor oplegger";"2009";"aantal";"44"
"14 000 - 14 499 kg";"Trekker voor oplegger";"2010";"aantal";"49"
"14 000 - 14 499 kg";"Trekker voor oplegger";"2011";"aantal";"53"
"14 000 - 14 499 kg";"Trekker voor oplegger";"2012";"aantal";"56"
"14 000 - 14 499 kg";"Trekker voor oplegger";"2013";"aantal";"61"
"14 000 - 14 499 kg";"Trekker voor oplegger";"2014";"aantal";"62"
"14 000 - 14 499 kg";"Trekker voor oplegger";"2015";"aantal";"61"
"14 000 - 14 499 kg";"Trekker voor oplegger";"2016";"aantal";"63"
"14 000 - 14 499 kg";"Trekker voor oplegger";"2017";"aantal";"64"
"14 000 - 14 499 kg";"Trekker voor oplegger";"2018";"aantal";"65"
"14 000 - 14 499 kg";"Trekker voor oplegger";"2019";"aantal";"62"
"14 000 - 14 499 kg";"Speciaal voertuig";"2000";"aantal";"245"
"14 000 - 14 499 kg";"Speciaal voertuig";"2001";"aantal";"305"
"14 000 - 14 499 kg";"Speciaal voertuig";"2002";"aantal";"364"
"14 000 - 14 499 kg";"Speciaal voertuig";"2003";"aantal";"398"
"14 000 - 14 499 kg";"Speciaal voertuig";"2004";"aantal";"439"
"14 000 - 14 499 kg";"Speciaal voertuig";"2005";"aantal";"451"
"14 000 - 14 499 kg";"Speciaal voertuig";"2006";"aantal";"468"
"14 000 - 14 499 kg";"Speciaal voertuig";"2007";"aantal";"521"
"14 000 - 14 499 kg";"Speciaal voertuig";"2008";"aantal";"539"
"14 000 - 14 499 kg";"Speciaal voertuig";"2009";"aantal";"594"
"14 000 - 14 499 kg";"Speciaal voertuig";"2010";"aantal";"608"
"14 000 - 14 499 kg";"Speciaal voertuig";"2011";"aantal";"623"
"14 000 - 14 499 kg";"Speciaal voertuig";"2012";"aantal";"629"
"14 000 - 14 499 kg";"Speciaal voertuig";"2013";"aantal";"605"
"14 000 - 14 499 kg";"Speciaal voertuig";"2014";"aantal";"602"
"14 000 - 14 499 kg";"Speciaal voertuig";"2015";"aantal";"597"
"14 000 - 14 499 kg";"Speciaal voertuig";"2016";"aantal";"574"
"14 000 - 14 499 kg";"Speciaal voertuig";"2017";"aantal";"550"
"14 000 - 14 499 kg";"Speciaal voertuig";"2018";"aantal";"567"
"14 000 - 14 499 kg";"Speciaal voertuig";"2019";"aantal";"569"
"14 000 - 14 499 kg";"Bus";"2000";"aantal";"178"
"14 000 - 14 499 kg";"Bus";"2001";"aantal";"190"
"14 000 - 14 499 kg";"Bus";"2002";"aantal";"193"
"14 000 - 14 499 kg";"Bus";"2003";"aantal";"196"
"14 000 - 14 499 kg";"Bus";"2004";"aantal";"200"
"14 000 - 14 499 kg";"Bus";"2005";"aantal";"241"
"14 000 - 14 499 kg";"Bus";"2006";"aantal";"251"
"14 000 - 14 499 kg";"Bus";"2007";"aantal";"232"
"14 000 - 14 499 kg";"Bus";"2008";"aantal";"228"
"14 000 - 14 499 kg";"Bus";"2009";"aantal";"232"
"14 000 - 14 499 kg";"Bus";"2010";"aantal";"233"
"14 000 - 14 499 kg";"Bus";"2011";"aantal";"211"
"14 000 - 14 499 kg";"Bus";"2012";"aantal";"199"
"14 000 - 14 499 kg";"Bus";"2013";"aantal";"168"
"14 000 - 14 499 kg";"Bus";"2014";"aantal";"167"
"14 000 - 14 499 kg";"Bus";"2015";"aantal";"160"
"14 000 - 14 499 kg";"Bus";"2016";"aantal";"141"
"14 000 - 14 499 kg";"Bus";"2017";"aantal";"140"
"14 000 - 14 499 kg";"Bus";"2018";"aantal";"200"
"14 000 - 14 499 kg";"Bus";"2019";"aantal";"188"
"14 000 - 14 499 kg";"Aanhangwagen";"2000";"aantal";""
"14 000 - 14 499 kg";"Aanhangwagen";"2001";"aantal";""
"14 000 - 14 499 kg";"Aanhangwagen";"2002";"aantal";""
"14 000 - 14 499 kg";"Aanhangwagen";"2003";"aantal";""
"14 000 - 14 499 kg";"Aanhangwagen";"2004";"aantal";"28"
"14 000 - 14 499 kg";"Aanhangwagen";"2005";"aantal";"53"
"14 000 - 14 499 kg";"Aanhangwagen";"2006";"aantal";"55"
"14 000 - 14 499 kg";"Aanhangwagen";"2007";"aantal";"55"
"14 000 - 14 499 kg";"Aanhangwagen";"2008";"aantal";"57"
"14 000 - 14 499 kg";"Aanhangwagen";"2009";"aantal";"56"
"14 000 - 14 499 kg";"Aanhangwagen";"2010";"aantal";"56"
"14 000 - 14 499 kg";"Aanhangwagen";"2011";"aantal";"54"
"14 000 - 14 499 kg";"Aanhangwagen";"2012";"aantal";"56"
"14 000 - 14 499 kg";"Aanhangwagen";"2013";"aantal";"54"
"14 000 - 14 499 kg";"Aanhangwagen";"2014";"aantal";"51"
"14 000 - 14 499 kg";"Aanhangwagen";"2015";"aantal";"51"
"14 000 - 14 499 kg";"Aanhangwagen";"2016";"aantal";"45"
"14 000 - 14 499 kg";"Aanhangwagen";"2017";"aantal";"43"
"14 000 - 14 499 kg";"Aanhangwagen";"2018";"aantal";"41"
"14 000 - 14 499 kg";"Aanhangwagen";"2019";"aantal";"39"
"14 000 - 14 499 kg";"Oplegger";"2000";"aantal";""
"14 000 - 14 499 kg";"Oplegger";"2001";"aantal";""
"14 000 - 14 499 kg";"Oplegger";"2002";"aantal";""
"14 000 - 14 499 kg";"Oplegger";"2003";"aantal";""
"14 000 - 14 499 kg";"Oplegger";"2004";"aantal";"168"
"14 000 - 14 499 kg";"Oplegger";"2005";"aantal";"172"
"14 000 - 14 499 kg";"Oplegger";"2006";"aantal";"174"
"14 000 - 14 499 kg";"Oplegger";"2007";"aantal";"185"
"14 000 - 14 499 kg";"Oplegger";"2008";"aantal";"207"
"14 000 - 14 499 kg";"Oplegger";"2009";"aantal";"229"
"14 000 - 14 499 kg";"Oplegger";"2010";"aantal";"251"
"14 000 - 14 499 kg";"Oplegger";"2011";"aantal";"248"
"14 000 - 14 499 kg";"Oplegger";"2012";"aantal";"265"
"14 000 - 14 499 kg";"Oplegger";"2013";"aantal";"260"
"14 000 - 14 499 kg";"Oplegger";"2014";"aantal";"272"
"14 000 - 14 499 kg";"Oplegger";"2015";"aantal";"278"
"14 000 - 14 499 kg";"Oplegger";"2016";"aantal";"288"
"14 000 - 14 499 kg";"Oplegger";"2017";"aantal";"310"
"14 000 - 14 499 kg";"Oplegger";"2018";"aantal";"327"
"14 000 - 14 499 kg";"Oplegger";"2019";"aantal";"338"
"14 500 - 14 999 kg";"Totaal bedrijfsvoertuigen";"2000";"aantal";"1336"
"14 500 - 14 999 kg";"Totaal bedrijfsvoertuigen";"2001";"aantal";"1427"
"14 500 - 14 999 kg";"Totaal bedrijfsvoertuigen";"2002";"aantal";"1477"
"14 500 - 14 999 kg";"Totaal bedrijfsvoertuigen";"2003";"aantal";"1554"
"14 500 - 14 999 kg";"Totaal bedrijfsvoertuigen";"2004";"aantal";"1702"
"14 500 - 14 999 kg";"Totaal bedrijfsvoertuigen";"2005";"aantal";"1732"
"14 500 - 14 999 kg";"Totaal bedrijfsvoertuigen";"2006";"aantal";"1711"
"14 500 - 14 999 kg";"Totaal bedrijfsvoertuigen";"2007";"aantal";"1735"
"14 500 - 14 999 kg";"Totaal bedrijfsvoertuigen";"2008";"aantal";"1794"
"14 500 - 14 999 kg";"Totaal bedrijfsvoertuigen";"2009";"aantal";"1898"
"14 500 - 14 999 kg";"Totaal bedrijfsvoertuigen";"2010";"aantal";"1980"
"14 500 - 14 999 kg";"Totaal bedrijfsvoertuigen";"2011";"aantal";"2028"
"14 500 - 14 999 kg";"Totaal bedrijfsvoertuigen";"2012";"aantal";"2051"
"14 500 - 14 999 kg";"Totaal bedrijfsvoertuigen";"2013";"aantal";"2055"
"14 500 - 14 999 kg";"Totaal bedrijfsvoertuigen";"2014";"aantal";"2046"
"14 500 - 14 999 kg";"Totaal bedrijfsvoertuigen";"2015";"aantal";"2052"
"14 500 - 14 999 kg";"Totaal bedrijfsvoertuigen";"2016";"aantal";"2048"
"14 500 - 14 999 kg";"Totaal bedrijfsvoertuigen";"2017";"aantal";"2071"
"14 500 - 14 999 kg";"Totaal bedrijfsvoertuigen";"2018";"aantal";"2146"
"14 500 - 14 999 kg";"Totaal bedrijfsvoertuigen";"2019";"aantal";"2140"
"14 500 - 14 999 kg";"Bestelauto";"2000";"aantal";""
"14 500 - 14 999 kg";"Bestelauto";"2001";"aantal";""
"14 500 - 14 999 kg";"Bestelauto";"2002";"aantal";""
"14 500 - 14 999 kg";"Bestelauto";"2003";"aantal";""
"14 500 - 14 999 kg";"Bestelauto";"2004";"aantal";""
"14 500 - 14 999 kg";"Bestelauto";"2005";"aantal";""
"14 500 - 14 999 kg";"Bestelauto";"2006";"aantal";""
"14 500 - 14 999 kg";"Bestelauto";"2007";"aantal";""
"14 500 - 14 999 kg";"Bestelauto";"2008";"aantal";""
"14 500 - 14 999 kg";"Bestelauto";"2009";"aantal";""
"14 500 - 14 999 kg";"Bestelauto";"2010";"aantal";""
"14 500 - 14 999 kg";"Bestelauto";"2011";"aantal";""
"14 500 - 14 999 kg";"Bestelauto";"2012";"aantal";""
"14 500 - 14 999 kg";"Bestelauto";"2013";"aantal";""
"14 500 - 14 999 kg";"Bestelauto";"2014";"aantal";""
"14 500 - 14 999 kg";"Bestelauto";"2015";"aantal";""
"14 500 - 14 999 kg";"Bestelauto";"2016";"aantal";""
"14 500 - 14 999 kg";"Bestelauto";"2017";"aantal";""
"14 500 - 14 999 kg";"Bestelauto";"2018";"aantal";""
"14 500 - 14 999 kg";"Bestelauto";"2019";"aantal";""
"14 500 - 14 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2000";"aantal";"780"
"14 500 - 14 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2001";"aantal";"844"
"14 500 - 14 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2002";"aantal";"896"
"14 500 - 14 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2003";"aantal";"933"
"14 500 - 14 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2004";"aantal";"908"
"14 500 - 14 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2005";"aantal";"922"
"14 500 - 14 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2006";"aantal";"930"
"14 500 - 14 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2007";"aantal";"961"
"14 500 - 14 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2008";"aantal";"985"
"14 500 - 14 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2009";"aantal";"1010"
"14 500 - 14 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2010";"aantal";"1014"
"14 500 - 14 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2011";"aantal";"1010"
"14 500 - 14 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2012";"aantal";"1001"
"14 500 - 14 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2013";"aantal";"986"
"14 500 - 14 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2014";"aantal";"954"
"14 500 - 14 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2015";"aantal";"935"
"14 500 - 14 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2016";"aantal";"941"
"14 500 - 14 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2017";"aantal";"945"
"14 500 - 14 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2018";"aantal";"958"
"14 500 - 14 999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2019";"aantal";"966"
"14 500 - 14 999 kg";"Trekker voor oplegger";"2000";"aantal";"13"
"14 500 - 14 999 kg";"Trekker voor oplegger";"2001";"aantal";"18"
"14 500 - 14 999 kg";"Trekker voor oplegger";"2002";"aantal";"24"
"14 500 - 14 999 kg";"Trekker voor oplegger";"2003";"aantal";"26"
"14 500 - 14 999 kg";"Trekker voor oplegger";"2004";"aantal";"31"
"14 500 - 14 999 kg";"Trekker voor oplegger";"2005";"aantal";"28"
"14 500 - 14 999 kg";"Trekker voor oplegger";"2006";"aantal";"29"
"14 500 - 14 999 kg";"Trekker voor oplegger";"2007";"aantal";"38"
"14 500 - 14 999 kg";"Trekker voor oplegger";"2008";"aantal";"42"
"14 500 - 14 999 kg";"Trekker voor oplegger";"2009";"aantal";"50"
"14 500 - 14 999 kg";"Trekker voor oplegger";"2010";"aantal";"50"
"14 500 - 14 999 kg";"Trekker voor oplegger";"2011";"aantal";"55"
"14 500 - 14 999 kg";"Trekker voor oplegger";"2012";"aantal";"54"
"14 500 - 14 999 kg";"Trekker voor oplegger";"2013";"aantal";"59"
"14 500 - 14 999 kg";"Trekker voor oplegger";"2014";"aantal";"59"
"14 500 - 14 999 kg";"Trekker voor oplegger";"2015";"aantal";"56"
"14 500 - 14 999 kg";"Trekker voor oplegger";"2016";"aantal";"55"
"14 500 - 14 999 kg";"Trekker voor oplegger";"2017";"aantal";"59"
"14 500 - 14 999 kg";"Trekker voor oplegger";"2018";"aantal";"60"
"14 500 - 14 999 kg";"Trekker voor oplegger";"2019";"aantal";"61"
