"Perioden";"Voertuigtype";"Onderwerp";"";""
"2017";"Bestelauto";"14 500 - 14 999 kg";"aantal";""
"2017";"Bestelauto";"15 000 - 15 499 kg";"aantal";""
"2017";"Bestelauto";"15 500 - 15 999 kg";"aantal";""
"2017";"Bestelauto";"16 000 - 19 999 kg";"aantal";""
"2017";"Bestelauto";"20 000 - 24 999 kg";"aantal";""
"2017";"Bestelauto";"25 000 - 29 999 kg";"aantal";""
"2017";"Bestelauto";"30 000 kg en meer";"aantal";""
"2017";"Bestelauto";"Leeggewicht onbekend";"aantal";"42"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"||Totaal";"aantal";"62155"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"Benzine";"aantal";"870"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"Diesel";"aantal";"60660"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"LPG";"aantal";"292"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"Elektriciteit";"aantal";"104"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"CNG";"aantal";"204"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"Geen/overige/onbekende brandstof";"aantal";"25"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"||Totaal";"aantal";"62155"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"< 500 kg";"aantal";"1"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"500 - 999 kg";"aantal";"0"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"1000 - 1499 kg";"aantal";"5"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"1500 - 1999 kg";"aantal";"53"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"2000 - 2499 kg";"aantal";"498"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"2500 - 2999 kg";"aantal";"1148"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"3000 - 3499 kg";"aantal";"1694"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"3500 - 3999 kg";"aantal";"1257"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"4000 - 4499 kg";"aantal";"1565"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"4500 - 4999 kg";"aantal";"2243"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"5000 - 5499 kg";"aantal";"2675"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"5500 - 5999 kg";"aantal";"2556"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"6000 - 6499 kg";"aantal";"2718"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"6500 - 6999 kg";"aantal";"2715"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"7000 - 7499 kg";"aantal";"2344"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"7500 - 7999 kg";"aantal";"2224"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"8000 - 8499 kg";"aantal";"2323"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"8500 - 8999 kg";"aantal";"2652"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"9000 - 9499 kg";"aantal";"2893"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"9500 - 9999 kg";"aantal";"2978"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"10 000 - 10 499 kg";"aantal";"2690"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"10 500 - 10 999 kg";"aantal";"2580"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"11 000 - 11 499 kg";"aantal";"2638"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"11 500 - 11 999 kg";"aantal";"2673"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"12 000 - 12 499 kg";"aantal";"2309"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"12 500 - 12 999 kg";"aantal";"1928"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"13 000 - 13 499 kg";"aantal";"1749"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"13 500 - 13 999 kg";"aantal";"1517"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"14 000 - 14 499 kg";"aantal";"1154"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"14 500 - 14 999 kg";"aantal";"945"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"15 000 - 15 499 kg";"aantal";"841"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"15 500 - 15 999 kg";"aantal";"775"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"16 000 - 19 999 kg";"aantal";"4545"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"20 000 - 24 999 kg";"aantal";"1025"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"25 000 - 29 999 kg";"aantal";"187"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"30 000 kg en meer";"aantal";"55"
"2017";"Vrachtauto (excl. trekker voor oplegger)";"Leeggewicht onbekend";"aantal";"2"
"2017";"Trekker voor oplegger";"||Totaal";"aantal";"74218"
"2017";"Trekker voor oplegger";"Benzine";"aantal";"28"
"2017";"Trekker voor oplegger";"Diesel";"aantal";"73794"
"2017";"Trekker voor oplegger";"LPG";"aantal";"20"
"2017";"Trekker voor oplegger";"Elektriciteit";"aantal";"8"
"2017";"Trekker voor oplegger";"CNG";"aantal";"116"
"2017";"Trekker voor oplegger";"Geen/overige/onbekende brandstof";"aantal";"252"
"2017";"Trekker voor oplegger";"||Totaal";"aantal";"74218"
"2017";"Trekker voor oplegger";"< 500 kg";"aantal";"0"
"2017";"Trekker voor oplegger";"500 - 999 kg";"aantal";"7"
"2017";"Trekker voor oplegger";"1000 - 1499 kg";"aantal";"11"
"2017";"Trekker voor oplegger";"1500 - 1999 kg";"aantal";"1725"
"2017";"Trekker voor oplegger";"2000 - 2499 kg";"aantal";"3912"
"2017";"Trekker voor oplegger";"2500 - 2999 kg";"aantal";"215"
"2017";"Trekker voor oplegger";"3000 - 3499 kg";"aantal";"83"
"2017";"Trekker voor oplegger";"3500 - 3999 kg";"aantal";"101"
"2017";"Trekker voor oplegger";"4000 - 4499 kg";"aantal";"76"
"2017";"Trekker voor oplegger";"4500 - 4999 kg";"aantal";"110"
"2017";"Trekker voor oplegger";"5000 - 5499 kg";"aantal";"106"
"2017";"Trekker voor oplegger";"5500 - 5999 kg";"aantal";"308"
"2017";"Trekker voor oplegger";"6000 - 6499 kg";"aantal";"1393"
"2017";"Trekker voor oplegger";"6500 - 6999 kg";"aantal";"5944"
"2017";"Trekker voor oplegger";"7000 - 7499 kg";"aantal";"17587"
"2017";"Trekker voor oplegger";"7500 - 7999 kg";"aantal";"15815"
"2017";"Trekker voor oplegger";"8000 - 8499 kg";"aantal";"16360"
"2017";"Trekker voor oplegger";"8500 - 8999 kg";"aantal";"6333"
"2017";"Trekker voor oplegger";"9000 - 9499 kg";"aantal";"2003"
"2017";"Trekker voor oplegger";"9500 - 9999 kg";"aantal";"524"
"2017";"Trekker voor oplegger";"10 000 - 10 499 kg";"aantal";"257"
"2017";"Trekker voor oplegger";"10 500 - 10 999 kg";"aantal";"112"
"2017";"Trekker voor oplegger";"11 000 - 11 499 kg";"aantal";"98"
"2017";"Trekker voor oplegger";"11 500 - 11 999 kg";"aantal";"147"
"2017";"Trekker voor oplegger";"12 000 - 12 499 kg";"aantal";"98"
"2017";"Trekker voor oplegger";"12 500 - 12 999 kg";"aantal";"93"
"2017";"Trekker voor oplegger";"13 000 - 13 499 kg";"aantal";"77"
"2017";"Trekker voor oplegger";"13 500 - 13 999 kg";"aantal";"70"
"2017";"Trekker voor oplegger";"14 000 - 14 499 kg";"aantal";"64"
"2017";"Trekker voor oplegger";"14 500 - 14 999 kg";"aantal";"59"
"2017";"Trekker voor oplegger";"15 000 - 15 499 kg";"aantal";"38"
"2017";"Trekker voor oplegger";"15 500 - 15 999 kg";"aantal";"35"
"2017";"Trekker voor oplegger";"16 000 - 19 999 kg";"aantal";"239"
"2017";"Trekker voor oplegger";"20 000 - 24 999 kg";"aantal";"118"
"2017";"Trekker voor oplegger";"25 000 - 29 999 kg";"aantal";"85"
"2017";"Trekker voor oplegger";"30 000 kg en meer";"aantal";"14"
"2017";"Trekker voor oplegger";"Leeggewicht onbekend";"aantal";"1"
"2017";"Speciaal voertuig";"||Totaal";"aantal";"59940"
"2017";"Speciaal voertuig";"Benzine";"aantal";"2647"
"2017";"Speciaal voertuig";"Diesel";"aantal";"55449"
"2017";"Speciaal voertuig";"LPG";"aantal";"1659"
"2017";"Speciaal voertuig";"Elektriciteit";"aantal";"10"
"2017";"Speciaal voertuig";"CNG";"aantal";"169"
"2017";"Speciaal voertuig";"Geen/overige/onbekende brandstof";"aantal";"6"
"2017";"Speciaal voertuig";"||Totaal";"aantal";"59940"
"2017";"Speciaal voertuig";"< 500 kg";"aantal";"0"
"2017";"Speciaal voertuig";"500 - 999 kg";"aantal";"13"
"2017";"Speciaal voertuig";"1000 - 1499 kg";"aantal";"431"
"2017";"Speciaal voertuig";"1500 - 1999 kg";"aantal";"5131"
"2017";"Speciaal voertuig";"2000 - 2499 kg";"aantal";"15164"
"2017";"Speciaal voertuig";"2500 - 2999 kg";"aantal";"15813"
"2017";"Speciaal voertuig";"3000 - 3499 kg";"aantal";"5863"
"2017";"Speciaal voertuig";"3500 - 3999 kg";"aantal";"876"
"2017";"Speciaal voertuig";"4000 - 4499 kg";"aantal";"834"
"2017";"Speciaal voertuig";"4500 - 4999 kg";"aantal";"755"
"2017";"Speciaal voertuig";"5000 - 5499 kg";"aantal";"598"
"2017";"Speciaal voertuig";"5500 - 5999 kg";"aantal";"729"
"2017";"Speciaal voertuig";"6000 - 6499 kg";"aantal";"499"
"2017";"Speciaal voertuig";"6500 - 6999 kg";"aantal";"471"
"2017";"Speciaal voertuig";"7000 - 7499 kg";"aantal";"519"
"2017";"Speciaal voertuig";"7500 - 7999 kg";"aantal";"528"
"2017";"Speciaal voertuig";"8000 - 8499 kg";"aantal";"559"
"2017";"Speciaal voertuig";"8500 - 8999 kg";"aantal";"460"
"2017";"Speciaal voertuig";"9000 - 9499 kg";"aantal";"499"
"2017";"Speciaal voertuig";"9500 - 9999 kg";"aantal";"420"
"2017";"Speciaal voertuig";"10 000 - 10 499 kg";"aantal";"437"
"2017";"Speciaal voertuig";"10 500 - 10 999 kg";"aantal";"448"
"2017";"Speciaal voertuig";"11 000 - 11 499 kg";"aantal";"423"
"2017";"Speciaal voertuig";"11 500 - 11 999 kg";"aantal";"508"
"2017";"Speciaal voertuig";"12 000 - 12 499 kg";"aantal";"456"
"2017";"Speciaal voertuig";"12 500 - 12 999 kg";"aantal";"410"
"2017";"Speciaal voertuig";"13 000 - 13 499 kg";"aantal";"393"
"2017";"Speciaal voertuig";"13 500 - 13 999 kg";"aantal";"460"
"2017";"Speciaal voertuig";"14 000 - 14 499 kg";"aantal";"550"
"2017";"Speciaal voertuig";"14 500 - 14 999 kg";"aantal";"689"
"2017";"Speciaal voertuig";"15 000 - 15 499 kg";"aantal";"519"
"2017";"Speciaal voertuig";"15 500 - 15 999 kg";"aantal";"405"
"2017";"Speciaal voertuig";"16 000 - 19 999 kg";"aantal";"1321"
"2017";"Speciaal voertuig";"20 000 - 24 999 kg";"aantal";"620"
"2017";"Speciaal voertuig";"25 000 - 29 999 kg";"aantal";"196"
"2017";"Speciaal voertuig";"30 000 kg en meer";"aantal";"1927"
"2017";"Speciaal voertuig";"Leeggewicht onbekend";"aantal";"16"
"2017";"Bus";"||Totaal";"aantal";"9822"
"2017";"Bus";"Benzine";"aantal";"25"
"2017";"Bus";"Diesel";"aantal";"8945"
"2017";"Bus";"LPG";"aantal";"5"
"2017";"Bus";"Elektriciteit";"aantal";"191"
"2017";"Bus";"CNG";"aantal";"656"
"2017";"Bus";"Geen/overige/onbekende brandstof";"aantal";"0"
"2017";"Bus";"||Totaal";"aantal";"9822"
"2017";"Bus";"< 500 kg";"aantal";"0"
"2017";"Bus";"500 - 999 kg";"aantal";"1"
"2017";"Bus";"1000 - 1499 kg";"aantal";"4"
"2017";"Bus";"1500 - 1999 kg";"aantal";"2"
"2017";"Bus";"2000 - 2499 kg";"aantal";"29"
"2017";"Bus";"2500 - 2999 kg";"aantal";"127"
"2017";"Bus";"3000 - 3499 kg";"aantal";"243"
"2017";"Bus";"3500 - 3999 kg";"aantal";"193"
"2017";"Bus";"4000 - 4499 kg";"aantal";"87"
"2017";"Bus";"4500 - 4999 kg";"aantal";"135"
"2017";"Bus";"5000 - 5499 kg";"aantal";"48"
"2017";"Bus";"5500 - 5999 kg";"aantal";"26"
"2017";"Bus";"6000 - 6499 kg";"aantal";"31"
"2017";"Bus";"6500 - 6999 kg";"aantal";"53"
"2017";"Bus";"7000 - 7499 kg";"aantal";"38"
"2017";"Bus";"7500 - 7999 kg";"aantal";"59"
"2017";"Bus";"8000 - 8499 kg";"aantal";"52"
"2017";"Bus";"8500 - 8999 kg";"aantal";"1601"
"2017";"Bus";"9000 - 9499 kg";"aantal";"540"
"2017";"Bus";"9500 - 9999 kg";"aantal";"81"
"2017";"Bus";"10 000 - 10 499 kg";"aantal";"92"
"2017";"Bus";"10 500 - 10 999 kg";"aantal";"276"
"2017";"Bus";"11 000 - 11 499 kg";"aantal";"992"
"2017";"Bus";"11 500 - 11 999 kg";"aantal";"680"
"2017";"Bus";"12 000 - 12 499 kg";"aantal";"777"
"2017";"Bus";"12 500 - 12 999 kg";"aantal";"727"
"2017";"Bus";"13 000 - 13 499 kg";"aantal";"574"
"2017";"Bus";"13 500 - 13 999 kg";"aantal";"446"
"2017";"Bus";"14 000 - 14 499 kg";"aantal";"140"
"2017";"Bus";"14 500 - 14 999 kg";"aantal";"77"
"2017";"Bus";"15 000 - 15 499 kg";"aantal";"201"
"2017";"Bus";"15 500 - 15 999 kg";"aantal";"296"
"2017";"Bus";"16 000 - 19 999 kg";"aantal";"1166"
"2017";"Bus";"20 000 - 24 999 kg";"aantal";"25"
"2017";"Bus";"25 000 - 29 999 kg";"aantal";"3"
"2017";"Bus";"30 000 kg en meer";"aantal";"0"
"2017";"Bus";"Leeggewicht onbekend";"aantal";"0"
"2017";"Aanhangwagen";"||Totaal";"aantal";"989453"
"2017";"Aanhangwagen";"Benzine";"aantal";""
"2017";"Aanhangwagen";"Diesel";"aantal";""
"2017";"Aanhangwagen";"LPG";"aantal";""
"2017";"Aanhangwagen";"Elektriciteit";"aantal";""
"2017";"Aanhangwagen";"CNG";"aantal";""
"2017";"Aanhangwagen";"Geen/overige/onbekende brandstof";"aantal";"989453"
"2017";"Aanhangwagen";"||Totaal";"aantal";"989453"
"2017";"Aanhangwagen";"< 500 kg";"aantal";"233611"
"2017";"Aanhangwagen";"500 - 999 kg";"aantal";"530029"
"2017";"Aanhangwagen";"1000 - 1499 kg";"aantal";"184544"
"2017";"Aanhangwagen";"1500 - 1999 kg";"aantal";"12171"
"2017";"Aanhangwagen";"2000 - 2499 kg";"aantal";"3589"
"2017";"Aanhangwagen";"2500 - 2999 kg";"aantal";"2349"
"2017";"Aanhangwagen";"3000 - 3499 kg";"aantal";"2459"
"2017";"Aanhangwagen";"3500 - 3999 kg";"aantal";"2507"
"2017";"Aanhangwagen";"4000 - 4499 kg";"aantal";"1994"
"2017";"Aanhangwagen";"4500 - 4999 kg";"aantal";"2717"
"2017";"Aanhangwagen";"5000 - 5499 kg";"aantal";"2725"
"2017";"Aanhangwagen";"5500 - 5999 kg";"aantal";"2366"
"2017";"Aanhangwagen";"6000 - 6499 kg";"aantal";"2109"
"2017";"Aanhangwagen";"6500 - 6999 kg";"aantal";"1859"
"2017";"Aanhangwagen";"7000 - 7499 kg";"aantal";"1146"
"2017";"Aanhangwagen";"7500 - 7999 kg";"aantal";"645"
"2017";"Aanhangwagen";"8000 - 8499 kg";"aantal";"435"
"2017";"Aanhangwagen";"8500 - 8999 kg";"aantal";"408"
"2017";"Aanhangwagen";"9000 - 9499 kg";"aantal";"306"
"2017";"Aanhangwagen";"9500 - 9999 kg";"aantal";"255"
"2017";"Aanhangwagen";"10 000 - 10 499 kg";"aantal";"181"
"2017";"Aanhangwagen";"10 500 - 10 999 kg";"aantal";"95"
"2017";"Aanhangwagen";"11 000 - 11 499 kg";"aantal";"69"
"2017";"Aanhangwagen";"11 500 - 11 999 kg";"aantal";"60"
"2017";"Aanhangwagen";"12 000 - 12 499 kg";"aantal";"33"
"2017";"Aanhangwagen";"12 500 - 12 999 kg";"aantal";"36"
"2017";"Aanhangwagen";"13 000 - 13 499 kg";"aantal";"37"
"2017";"Aanhangwagen";"13 500 - 13 999 kg";"aantal";"59"
"2017";"Aanhangwagen";"14 000 - 14 499 kg";"aantal";"43"
"2017";"Aanhangwagen";"14 500 - 14 999 kg";"aantal";"30"
"2017";"Aanhangwagen";"15 000 - 15 499 kg";"aantal";"48"
"2017";"Aanhangwagen";"15 500 - 15 999 kg";"aantal";"37"
"2017";"Aanhangwagen";"16 000 - 19 999 kg";"aantal";"234"
"2017";"Aanhangwagen";"20 000 - 24 999 kg";"aantal";"114"
"2017";"Aanhangwagen";"25 000 - 29 999 kg";"aantal";"27"
"2017";"Aanhangwagen";"30 000 kg en meer";"aantal";"32"
"2017";"Aanhangwagen";"Leeggewicht onbekend";"aantal";"94"
"2017";"Oplegger";"||Totaal";"aantal";"149030"
"2017";"Oplegger";"Benzine";"aantal";""
"2017";"Oplegger";"Diesel";"aantal";""
"2017";"Oplegger";"LPG";"aantal";""
"2017";"Oplegger";"Elektriciteit";"aantal";""
"2017";"Oplegger";"CNG";"aantal";""
"2017";"Oplegger";"Geen/overige/onbekende brandstof";"aantal";"149030"
"2017";"Oplegger";"||Totaal";"aantal";"149030"
"2017";"Oplegger";"< 500 kg";"aantal";"4"
"2017";"Oplegger";"500 - 999 kg";"aantal";"87"
"2017";"Oplegger";"1000 - 1499 kg";"aantal";"873"
"2017";"Oplegger";"1500 - 1999 kg";"aantal";"1486"
"2017";"Oplegger";"2000 - 2499 kg";"aantal";"2049"
"2017";"Oplegger";"2500 - 2999 kg";"aantal";"1528"
"2017";"Oplegger";"3000 - 3499 kg";"aantal";"2206"
"2017";"Oplegger";"3500 - 3999 kg";"aantal";"3191"
"2017";"Oplegger";"4000 - 4499 kg";"aantal";"2235"
"2017";"Oplegger";"4500 - 4999 kg";"aantal";"3610"
"2017";"Oplegger";"5000 - 5499 kg";"aantal";"6355"
"2017";"Oplegger";"5500 - 5999 kg";"aantal";"4958"
"2017";"Oplegger";"6000 - 6499 kg";"aantal";"9322"
"2017";"Oplegger";"6500 - 6999 kg";"aantal";"22943"
"2017";"Oplegger";"7000 - 7499 kg";"aantal";"21239"
"2017";"Oplegger";"7500 - 7999 kg";"aantal";"14427"
"2017";"Oplegger";"8000 - 8499 kg";"aantal";"9924"
"2017";"Oplegger";"8500 - 8999 kg";"aantal";"14704"
"2017";"Oplegger";"9000 - 9499 kg";"aantal";"8522"
"2017";"Oplegger";"9500 - 9999 kg";"aantal";"5645"
"2017";"Oplegger";"10 000 - 10 499 kg";"aantal";"3198"
"2017";"Oplegger";"10 500 - 10 999 kg";"aantal";"2982"
"2017";"Oplegger";"11 000 - 11 499 kg";"aantal";"1484"
"2017";"Oplegger";"11 500 - 11 999 kg";"aantal";"1088"
"2017";"Oplegger";"12 000 - 12 499 kg";"aantal";"726"
"2017";"Oplegger";"12 500 - 12 999 kg";"aantal";"667"
"2017";"Oplegger";"13 000 - 13 499 kg";"aantal";"560"
"2017";"Oplegger";"13 500 - 13 999 kg";"aantal";"368"
"2017";"Oplegger";"14 000 - 14 499 kg";"aantal";"310"
"2017";"Oplegger";"14 500 - 14 999 kg";"aantal";"271"
"2017";"Oplegger";"15 000 - 15 499 kg";"aantal";"196"
"2017";"Oplegger";"15 500 - 15 999 kg";"aantal";"200"
"2017";"Oplegger";"16 000 - 19 999 kg";"aantal";"739"
"2017";"Oplegger";"20 000 - 24 999 kg";"aantal";"373"
"2017";"Oplegger";"25 000 - 29 999 kg";"aantal";"249"
"2017";"Oplegger";"30 000 kg en meer";"aantal";"309"
"2017";"Oplegger";"Leeggewicht onbekend";"aantal";"2"
"2018";"Totaal bedrijfsvoertuigen";"||Totaal";"aantal";"2252134"
"2018";"Totaal bedrijfsvoertuigen";"Benzine";"aantal";"30528"
"2018";"Totaal bedrijfsvoertuigen";"Diesel";"aantal";"1035854"
"2018";"Totaal bedrijfsvoertuigen";"LPG";"aantal";"18259"
"2018";"Totaal bedrijfsvoertuigen";"Elektriciteit";"aantal";"2566"
"2018";"Totaal bedrijfsvoertuigen";"CNG";"aantal";"4735"
"2018";"Totaal bedrijfsvoertuigen";"Geen/overige/onbekende brandstof";"aantal";"1160192"
"2018";"Totaal bedrijfsvoertuigen";"||Totaal";"aantal";"2252134"
"2018";"Totaal bedrijfsvoertuigen";"< 500 kg";"aantal";"239322"
"2018";"Totaal bedrijfsvoertuigen";"500 - 999 kg";"aantal";"539569"
"2018";"Totaal bedrijfsvoertuigen";"1000 - 1499 kg";"aantal";"493353"
"2018";"Totaal bedrijfsvoertuigen";"1500 - 1999 kg";"aantal";"411467"
"2018";"Totaal bedrijfsvoertuigen";"2000 - 2499 kg";"aantal";"162938"
"2018";"Totaal bedrijfsvoertuigen";"2500 - 2999 kg";"aantal";"59275"
"2018";"Totaal bedrijfsvoertuigen";"3000 - 3499 kg";"aantal";"19894"
"2018";"Totaal bedrijfsvoertuigen";"3500 - 3999 kg";"aantal";"8325"
"2018";"Totaal bedrijfsvoertuigen";"4000 - 4499 kg";"aantal";"6761"
"2018";"Totaal bedrijfsvoertuigen";"4500 - 4999 kg";"aantal";"9887"
"2018";"Totaal bedrijfsvoertuigen";"5000 - 5499 kg";"aantal";"12589"
"2018";"Totaal bedrijfsvoertuigen";"5500 - 5999 kg";"aantal";"11087"
"2018";"Totaal bedrijfsvoertuigen";"6000 - 6499 kg";"aantal";"16338"
"2018";"Totaal bedrijfsvoertuigen";"6500 - 6999 kg";"aantal";"35471"
"2018";"Totaal bedrijfsvoertuigen";"7000 - 7499 kg";"aantal";"44021"
"2018";"Totaal bedrijfsvoertuigen";"7500 - 7999 kg";"aantal";"35173"
"2018";"Totaal bedrijfsvoertuigen";"8000 - 8499 kg";"aantal";"31657"
"2018";"Totaal bedrijfsvoertuigen";"8500 - 8999 kg";"aantal";"26954"
"2018";"Totaal bedrijfsvoertuigen";"9000 - 9499 kg";"aantal";"15455"
"2018";"Totaal bedrijfsvoertuigen";"9500 - 9999 kg";"aantal";"10064"
"2018";"Totaal bedrijfsvoertuigen";"10 000 - 10 499 kg";"aantal";"7022"
"2018";"Totaal bedrijfsvoertuigen";"10 500 - 10 999 kg";"aantal";"6673"
"2018";"Totaal bedrijfsvoertuigen";"11 000 - 11 499 kg";"aantal";"5810"
"2018";"Totaal bedrijfsvoertuigen";"11 500 - 11 999 kg";"aantal";"5198"
"2018";"Totaal bedrijfsvoertuigen";"12 000 - 12 499 kg";"aantal";"4379"
"2018";"Totaal bedrijfsvoertuigen";"12 500 - 12 999 kg";"aantal";"3965"
"2018";"Totaal bedrijfsvoertuigen";"13 000 - 13 499 kg";"aantal";"3489"
"2018";"Totaal bedrijfsvoertuigen";"13 500 - 13 999 kg";"aantal";"3135"
"2018";"Totaal bedrijfsvoertuigen";"14 000 - 14 499 kg";"aantal";"2394"
"2018";"Totaal bedrijfsvoertuigen";"14 500 - 14 999 kg";"aantal";"2146"
"2018";"Totaal bedrijfsvoertuigen";"15 000 - 15 499 kg";"aantal";"1867"
"2018";"Totaal bedrijfsvoertuigen";"15 500 - 15 999 kg";"aantal";"1844"
"2018";"Totaal bedrijfsvoertuigen";"16 000 - 19 999 kg";"aantal";"8743"
"2018";"Totaal bedrijfsvoertuigen";"20 000 - 24 999 kg";"aantal";"2474"
"2018";"Totaal bedrijfsvoertuigen";"25 000 - 29 999 kg";"aantal";"809"
"2018";"Totaal bedrijfsvoertuigen";"30 000 kg en meer";"aantal";"2429"
"2018";"Totaal bedrijfsvoertuigen";"Leeggewicht onbekend";"aantal";"157"
"2018";"Bestelauto";"||Totaal";"aantal";"883350"
"2018";"Bestelauto";"Benzine";"aantal";"27015"
"2018";"Bestelauto";"Diesel";"aantal";"834324"
"2018";"Bestelauto";"LPG";"aantal";"16306"
"2018";"Bestelauto";"Elektriciteit";"aantal";"2118"
"2018";"Bestelauto";"CNG";"aantal";"3573"
"2018";"Bestelauto";"Geen/overige/onbekende brandstof";"aantal";"14"
"2018";"Bestelauto";"||Totaal";"aantal";"883350"
"2018";"Bestelauto";"< 500 kg";"aantal";"58"
"2018";"Bestelauto";"500 - 999 kg";"aantal";"6498"
"2018";"Bestelauto";"1000 - 1499 kg";"aantal";"303611"
"2018";"Bestelauto";"1500 - 1999 kg";"aantal";"390362"
"2018";"Bestelauto";"2000 - 2499 kg";"aantal";"137678"
"2018";"Bestelauto";"2500 - 2999 kg";"aantal";"38062"
"2018";"Bestelauto";"3000 - 3499 kg";"aantal";"7040"
"2018";"Bestelauto";"3500 - 3999 kg";"aantal";""
"2018";"Bestelauto";"4000 - 4499 kg";"aantal";""
"2018";"Bestelauto";"4500 - 4999 kg";"aantal";""
"2018";"Bestelauto";"5000 - 5499 kg";"aantal";""
"2018";"Bestelauto";"5500 - 5999 kg";"aantal";""
"2018";"Bestelauto";"6000 - 6499 kg";"aantal";""
"2018";"Bestelauto";"6500 - 6999 kg";"aantal";""
"2018";"Bestelauto";"7000 - 7499 kg";"aantal";""
"2018";"Bestelauto";"7500 - 7999 kg";"aantal";""
"2018";"Bestelauto";"8000 - 8499 kg";"aantal";""
"2018";"Bestelauto";"8500 - 8999 kg";"aantal";""
"2018";"Bestelauto";"9000 - 9499 kg";"aantal";""
"2018";"Bestelauto";"9500 - 9999 kg";"aantal";""
"2018";"Bestelauto";"10 000 - 10 499 kg";"aantal";""
"2018";"Bestelauto";"10 500 - 10 999 kg";"aantal";""
"2018";"Bestelauto";"11 000 - 11 499 kg";"aantal";""
"2018";"Bestelauto";"11 500 - 11 999 kg";"aantal";""
"2018";"Bestelauto";"12 000 - 12 499 kg";"aantal";""
"2018";"Bestelauto";"12 500 - 12 999 kg";"aantal";""
"2018";"Bestelauto";"13 000 - 13 499 kg";"aantal";""
"2018";"Bestelauto";"13 500 - 13 999 kg";"aantal";""
"2018";"Bestelauto";"14 000 - 14 499 kg";"aantal";""
"2018";"Bestelauto";"14 500 - 14 999 kg";"aantal";""
"2018";"Bestelauto";"15 000 - 15 499 kg";"aantal";""
