"Perioden";"Onderwerp";"Bouwjaren";"";""
"2018";"Elektriciteit";"Bouwjaren 1920 tot 1930";"aantal";"0"
"2018";"Elektriciteit";"Bouwjaren 1930 tot 1940";"aantal";"0"
"2018";"Elektriciteit";"Bouwjaren 1940 tot 1950";"aantal";"0"
"2018";"Elektriciteit";"Bouwjaren 1950 tot 1960";"aantal";"1"
"2018";"Elektriciteit";"Bouwjaren 1960 tot 1970";"aantal";"8"
"2018";"Elektriciteit";"Bouwjaren 1970 tot 1980";"aantal";"15"
"2018";"Elektriciteit";"Bouwjaren 1980 tot 1990";"aantal";"8"
"2018";"Elektriciteit";"Bouwjaren 1990 tot 2000";"aantal";"27"
"2018";"Elektriciteit";"Bouwjaren 2000 tot 2010";"aantal";"25469"
"2018";"Elektriciteit";"Bouwjaren vanaf 2010";"aantal";"246252"
"2018";"CNG";"Totaal alle bouwjaren";"aantal";"9001"
"2018";"CNG";"Bouwjaren tot 1910";"aantal";"0"
"2018";"CNG";"Bouwjaren 1910 tot 1920";"aantal";"0"
"2018";"CNG";"Bouwjaren 1920 tot 1930";"aantal";"0"
"2018";"CNG";"Bouwjaren 1930 tot 1940";"aantal";"0"
"2018";"CNG";"Bouwjaren 1940 tot 1950";"aantal";"0"
"2018";"CNG";"Bouwjaren 1950 tot 1960";"aantal";"0"
"2018";"CNG";"Bouwjaren 1960 tot 1970";"aantal";"0"
"2018";"CNG";"Bouwjaren 1970 tot 1980";"aantal";"1"
"2018";"CNG";"Bouwjaren 1980 tot 1990";"aantal";"7"
"2018";"CNG";"Bouwjaren 1990 tot 2000";"aantal";"14"
"2018";"CNG";"Bouwjaren 2000 tot 2010";"aantal";"757"
"2018";"CNG";"Bouwjaren vanaf 2010";"aantal";"8222"
"2018";"Overig/Onbekend";"Totaal alle bouwjaren";"aantal";"3013"
"2018";"Overig/Onbekend";"Bouwjaren tot 1910";"aantal";"0"
"2018";"Overig/Onbekend";"Bouwjaren 1910 tot 1920";"aantal";"0"
"2018";"Overig/Onbekend";"Bouwjaren 1920 tot 1930";"aantal";"1"
"2018";"Overig/Onbekend";"Bouwjaren 1930 tot 1940";"aantal";"0"
"2018";"Overig/Onbekend";"Bouwjaren 1940 tot 1950";"aantal";"0"
"2018";"Overig/Onbekend";"Bouwjaren 1950 tot 1960";"aantal";"0"
"2018";"Overig/Onbekend";"Bouwjaren 1960 tot 1970";"aantal";"0"
"2018";"Overig/Onbekend";"Bouwjaren 1970 tot 1980";"aantal";"0"
"2018";"Overig/Onbekend";"Bouwjaren 1980 tot 1990";"aantal";"2"
"2018";"Overig/Onbekend";"Bouwjaren 1990 tot 2000";"aantal";"5"
"2018";"Overig/Onbekend";"Bouwjaren 2000 tot 2010";"aantal";"1531"
"2018";"Overig/Onbekend";"Bouwjaren vanaf 2010";"aantal";"1474"
"2018";"||Totaal";"Totaal alle bouwjaren";"aantal";"8373244"
"2018";"||Totaal";"Bouwjaren tot 1910";"aantal";"79"
"2018";"||Totaal";"Bouwjaren 1910 tot 1920";"aantal";"210"
"2018";"||Totaal";"Bouwjaren 1920 tot 1930";"aantal";"1474"
"2018";"||Totaal";"Bouwjaren 1930 tot 1940";"aantal";"3231"
"2018";"||Totaal";"Bouwjaren 1940 tot 1950";"aantal";"2998"
"2018";"||Totaal";"Bouwjaren 1950 tot 1960";"aantal";"14950"
"2018";"||Totaal";"Bouwjaren 1960 tot 1970";"aantal";"42371"
"2018";"||Totaal";"Bouwjaren 1970 tot 1980";"aantal";"93465"
"2018";"||Totaal";"Bouwjaren 1980 tot 1990";"aantal";"100725"
"2018";"||Totaal";"Bouwjaren 1990 tot 2000";"aantal";"695215"
"2018";"||Totaal";"Bouwjaren 2000 tot 2010";"aantal";"3757572"
"2018";"||Totaal";"Bouwjaren vanaf 2010";"aantal";"3660954"
"2018";"0-450 kg";"Totaal alle bouwjaren";"aantal";"24047"
"2018";"0-450 kg";"Bouwjaren tot 1910";"aantal";"12"
"2018";"0-450 kg";"Bouwjaren 1910 tot 1920";"aantal";"3"
"2018";"0-450 kg";"Bouwjaren 1920 tot 1930";"aantal";"14"
"2018";"0-450 kg";"Bouwjaren 1930 tot 1940";"aantal";"45"
"2018";"0-450 kg";"Bouwjaren 1940 tot 1950";"aantal";"16"
"2018";"0-450 kg";"Bouwjaren 1950 tot 1960";"aantal";"297"
"2018";"0-450 kg";"Bouwjaren 1960 tot 1970";"aantal";"327"
"2018";"0-450 kg";"Bouwjaren 1970 tot 1980";"aantal";"223"
"2018";"0-450 kg";"Bouwjaren 1980 tot 1990";"aantal";"196"
"2018";"0-450 kg";"Bouwjaren 1990 tot 2000";"aantal";"519"
"2018";"0-450 kg";"Bouwjaren 2000 tot 2010";"aantal";"11798"
"2018";"0-450 kg";"Bouwjaren vanaf 2010";"aantal";"10597"
"2018";"451-550 kg";"Totaal alle bouwjaren";"aantal";"8871"
"2018";"451-550 kg";"Bouwjaren tot 1910";"aantal";"9"
"2018";"451-550 kg";"Bouwjaren 1910 tot 1920";"aantal";"4"
"2018";"451-550 kg";"Bouwjaren 1920 tot 1930";"aantal";"27"
"2018";"451-550 kg";"Bouwjaren 1930 tot 1940";"aantal";"82"
"2018";"451-550 kg";"Bouwjaren 1940 tot 1950";"aantal";"12"
"2018";"451-550 kg";"Bouwjaren 1950 tot 1960";"aantal";"322"
"2018";"451-550 kg";"Bouwjaren 1960 tot 1970";"aantal";"2187"
"2018";"451-550 kg";"Bouwjaren 1970 tot 1980";"aantal";"3234"
"2018";"451-550 kg";"Bouwjaren 1980 tot 1990";"aantal";"1136"
"2018";"451-550 kg";"Bouwjaren 1990 tot 2000";"aantal";"772"
"2018";"451-550 kg";"Bouwjaren 2000 tot 2010";"aantal";"521"
"2018";"451-550 kg";"Bouwjaren vanaf 2010";"aantal";"565"
"2018";"551-650 kg";"Totaal alle bouwjaren";"aantal";"22872"
"2018";"551-650 kg";"Bouwjaren tot 1910";"aantal";"7"
"2018";"551-650 kg";"Bouwjaren 1910 tot 1920";"aantal";"17"
"2018";"551-650 kg";"Bouwjaren 1920 tot 1930";"aantal";"79"
"2018";"551-650 kg";"Bouwjaren 1930 tot 1940";"aantal";"104"
"2018";"551-650 kg";"Bouwjaren 1940 tot 1950";"aantal";"40"
"2018";"551-650 kg";"Bouwjaren 1950 tot 1960";"aantal";"588"
"2018";"551-650 kg";"Bouwjaren 1960 tot 1970";"aantal";"1649"
"2018";"551-650 kg";"Bouwjaren 1970 tot 1980";"aantal";"3513"
"2018";"551-650 kg";"Bouwjaren 1980 tot 1990";"aantal";"8956"
"2018";"551-650 kg";"Bouwjaren 1990 tot 2000";"aantal";"7071"
"2018";"551-650 kg";"Bouwjaren 2000 tot 2010";"aantal";"713"
"2018";"551-650 kg";"Bouwjaren vanaf 2010";"aantal";"135"
"2018";"651-750 kg";"Totaal alle bouwjaren";"aantal";"119192"
"2018";"651-750 kg";"Bouwjaren tot 1910";"aantal";"8"
"2018";"651-750 kg";"Bouwjaren 1910 tot 1920";"aantal";"70"
"2018";"651-750 kg";"Bouwjaren 1920 tot 1930";"aantal";"55"
"2018";"651-750 kg";"Bouwjaren 1930 tot 1940";"aantal";"197"
"2018";"651-750 kg";"Bouwjaren 1940 tot 1950";"aantal";"57"
"2018";"651-750 kg";"Bouwjaren 1950 tot 1960";"aantal";"857"
"2018";"651-750 kg";"Bouwjaren 1960 tot 1970";"aantal";"3368"
"2018";"651-750 kg";"Bouwjaren 1970 tot 1980";"aantal";"5005"
"2018";"651-750 kg";"Bouwjaren 1980 tot 1990";"aantal";"5623"
"2018";"651-750 kg";"Bouwjaren 1990 tot 2000";"aantal";"29910"
"2018";"651-750 kg";"Bouwjaren 2000 tot 2010";"aantal";"69708"
"2018";"651-750 kg";"Bouwjaren vanaf 2010";"aantal";"4334"
"2018";"751-850 kg";"Totaal alle bouwjaren";"aantal";"1142203"
"2018";"751-850 kg";"Bouwjaren tot 1910";"aantal";"7"
"2018";"751-850 kg";"Bouwjaren 1910 tot 1920";"aantal";"26"
"2018";"751-850 kg";"Bouwjaren 1920 tot 1930";"aantal";"126"
"2018";"751-850 kg";"Bouwjaren 1930 tot 1940";"aantal";"256"
"2018";"751-850 kg";"Bouwjaren 1940 tot 1950";"aantal";"200"
"2018";"751-850 kg";"Bouwjaren 1950 tot 1960";"aantal";"736"
"2018";"751-850 kg";"Bouwjaren 1960 tot 1970";"aantal";"3809"
"2018";"751-850 kg";"Bouwjaren 1970 tot 1980";"aantal";"12968"
"2018";"751-850 kg";"Bouwjaren 1980 tot 1990";"aantal";"8377"
"2018";"751-850 kg";"Bouwjaren 1990 tot 2000";"aantal";"134661"
"2018";"751-850 kg";"Bouwjaren 2000 tot 2010";"aantal";"363104"
"2018";"751-850 kg";"Bouwjaren vanaf 2010";"aantal";"617933"
"2018";"851-950 kg";"Totaal alle bouwjaren";"aantal";"903865"
"2018";"851-950 kg";"Bouwjaren tot 1910";"aantal";"11"
"2018";"851-950 kg";"Bouwjaren 1910 tot 1920";"aantal";"9"
"2018";"851-950 kg";"Bouwjaren 1920 tot 1930";"aantal";"119"
"2018";"851-950 kg";"Bouwjaren 1930 tot 1940";"aantal";"175"
"2018";"851-950 kg";"Bouwjaren 1940 tot 1950";"aantal";"99"
"2018";"851-950 kg";"Bouwjaren 1950 tot 1960";"aantal";"1907"
"2018";"851-950 kg";"Bouwjaren 1960 tot 1970";"aantal";"3540"
"2018";"851-950 kg";"Bouwjaren 1970 tot 1980";"aantal";"10059"
"2018";"851-950 kg";"Bouwjaren 1980 tot 1990";"aantal";"10226"
"2018";"851-950 kg";"Bouwjaren 1990 tot 2000";"aantal";"113340"
"2018";"851-950 kg";"Bouwjaren 2000 tot 2010";"aantal";"484338"
"2018";"851-950 kg";"Bouwjaren vanaf 2010";"aantal";"280042"
"2018";"951-1050 kg";"Totaal alle bouwjaren";"aantal";"1162035"
"2018";"951-1050 kg";"Bouwjaren tot 1910";"aantal";"7"
"2018";"951-1050 kg";"Bouwjaren 1910 tot 1920";"aantal";"5"
"2018";"951-1050 kg";"Bouwjaren 1920 tot 1930";"aantal";"181"
"2018";"951-1050 kg";"Bouwjaren 1930 tot 1940";"aantal";"320"
"2018";"951-1050 kg";"Bouwjaren 1940 tot 1950";"aantal";"593"
"2018";"951-1050 kg";"Bouwjaren 1950 tot 1960";"aantal";"1210"
"2018";"951-1050 kg";"Bouwjaren 1960 tot 1970";"aantal";"4907"
"2018";"951-1050 kg";"Bouwjaren 1970 tot 1980";"aantal";"11681"
"2018";"951-1050 kg";"Bouwjaren 1980 tot 1990";"aantal";"8906"
"2018";"951-1050 kg";"Bouwjaren 1990 tot 2000";"aantal";"101662"
"2018";"951-1050 kg";"Bouwjaren 2000 tot 2010";"aantal";"554976"
"2018";"951-1050 kg";"Bouwjaren vanaf 2010";"aantal";"477587"
"2018";"1051-1150 kg";"Totaal alle bouwjaren";"aantal";"981942"
"2018";"1051-1150 kg";"Bouwjaren tot 1910";"aantal";"8"
"2018";"1051-1150 kg";"Bouwjaren 1910 tot 1920";"aantal";"12"
"2018";"1051-1150 kg";"Bouwjaren 1920 tot 1930";"aantal";"312"
"2018";"1051-1150 kg";"Bouwjaren 1930 tot 1940";"aantal";"612"
"2018";"1051-1150 kg";"Bouwjaren 1940 tot 1950";"aantal";"661"
"2018";"1051-1150 kg";"Bouwjaren 1950 tot 1960";"aantal";"1647"
"2018";"1051-1150 kg";"Bouwjaren 1960 tot 1970";"aantal";"5447"
"2018";"1051-1150 kg";"Bouwjaren 1970 tot 1980";"aantal";"5605"
"2018";"1051-1150 kg";"Bouwjaren 1980 tot 1990";"aantal";"7579"
"2018";"1051-1150 kg";"Bouwjaren 1990 tot 2000";"aantal";"98595"
"2018";"1051-1150 kg";"Bouwjaren 2000 tot 2010";"aantal";"440616"
"2018";"1051-1150 kg";"Bouwjaren vanaf 2010";"aantal";"420848"
"2018";"1151-1250 kg";"Totaal alle bouwjaren";"aantal";"1005877"
"2018";"1151-1250 kg";"Bouwjaren tot 1910";"aantal";"4"
"2018";"1151-1250 kg";"Bouwjaren 1910 tot 1920";"aantal";"13"
"2018";"1151-1250 kg";"Bouwjaren 1920 tot 1930";"aantal";"185"
"2018";"1151-1250 kg";"Bouwjaren 1930 tot 1940";"aantal";"446"
"2018";"1151-1250 kg";"Bouwjaren 1940 tot 1950";"aantal";"93"
"2018";"1151-1250 kg";"Bouwjaren 1950 tot 1960";"aantal";"1947"
"2018";"1151-1250 kg";"Bouwjaren 1960 tot 1970";"aantal";"3431"
"2018";"1151-1250 kg";"Bouwjaren 1970 tot 1980";"aantal";"3712"
"2018";"1151-1250 kg";"Bouwjaren 1980 tot 1990";"aantal";"7944"
"2018";"1151-1250 kg";"Bouwjaren 1990 tot 2000";"aantal";"67584"
"2018";"1151-1250 kg";"Bouwjaren 2000 tot 2010";"aantal";"497045"
"2018";"1151-1250 kg";"Bouwjaren vanaf 2010";"aantal";"423473"
"2018";"1251-1350 kg";"Totaal alle bouwjaren";"aantal";"1090656"
"2018";"1251-1350 kg";"Bouwjaren tot 1910";"aantal";"1"
"2018";"1251-1350 kg";"Bouwjaren 1910 tot 1920";"aantal";"15"
"2018";"1251-1350 kg";"Bouwjaren 1920 tot 1930";"aantal";"94"
"2018";"1251-1350 kg";"Bouwjaren 1930 tot 1940";"aantal";"272"
"2018";"1251-1350 kg";"Bouwjaren 1940 tot 1950";"aantal";"78"
"2018";"1251-1350 kg";"Bouwjaren 1950 tot 1960";"aantal";"1584"
"2018";"1251-1350 kg";"Bouwjaren 1960 tot 1970";"aantal";"3423"
"2018";"1251-1350 kg";"Bouwjaren 1970 tot 1980";"aantal";"7414"
"2018";"1251-1350 kg";"Bouwjaren 1980 tot 1990";"aantal";"9204"
"2018";"1251-1350 kg";"Bouwjaren 1990 tot 2000";"aantal";"53336"
"2018";"1251-1350 kg";"Bouwjaren 2000 tot 2010";"aantal";"495356"
"2018";"1251-1350 kg";"Bouwjaren vanaf 2010";"aantal";"519879"
"2018";"1351-1450 kg";"Totaal alle bouwjaren";"aantal";"718516"
"2018";"1351-1450 kg";"Bouwjaren tot 1910";"aantal";"2"
"2018";"1351-1450 kg";"Bouwjaren 1910 tot 1920";"aantal";"11"
"2018";"1351-1450 kg";"Bouwjaren 1920 tot 1930";"aantal";"47"
"2018";"1351-1450 kg";"Bouwjaren 1930 tot 1940";"aantal";"179"
"2018";"1351-1450 kg";"Bouwjaren 1940 tot 1950";"aantal";"124"
"2018";"1351-1450 kg";"Bouwjaren 1950 tot 1960";"aantal";"706"
"2018";"1351-1450 kg";"Bouwjaren 1960 tot 1970";"aantal";"2974"
"2018";"1351-1450 kg";"Bouwjaren 1970 tot 1980";"aantal";"6697"
"2018";"1351-1450 kg";"Bouwjaren 1980 tot 1990";"aantal";"6007"
"2018";"1351-1450 kg";"Bouwjaren 1990 tot 2000";"aantal";"31685"
"2018";"1351-1450 kg";"Bouwjaren 2000 tot 2010";"aantal";"322204"
"2018";"1351-1450 kg";"Bouwjaren vanaf 2010";"aantal";"347880"
"2018";"1451-1550 kg";"Totaal alle bouwjaren";"aantal";"447725"
"2018";"1451-1550 kg";"Bouwjaren tot 1910";"aantal";"1"
"2018";"1451-1550 kg";"Bouwjaren 1910 tot 1920";"aantal";"1"
"2018";"1451-1550 kg";"Bouwjaren 1920 tot 1930";"aantal";"49"
"2018";"1451-1550 kg";"Bouwjaren 1930 tot 1940";"aantal";"124"
"2018";"1451-1550 kg";"Bouwjaren 1940 tot 1950";"aantal";"194"
"2018";"1451-1550 kg";"Bouwjaren 1950 tot 1960";"aantal";"435"
"2018";"1451-1550 kg";"Bouwjaren 1960 tot 1970";"aantal";"2031"
"2018";"1451-1550 kg";"Bouwjaren 1970 tot 1980";"aantal";"4490"
"2018";"1451-1550 kg";"Bouwjaren 1980 tot 1990";"aantal";"5696"
"2018";"1451-1550 kg";"Bouwjaren 1990 tot 2000";"aantal";"20379"
"2018";"1451-1550 kg";"Bouwjaren 2000 tot 2010";"aantal";"214017"
"2018";"1451-1550 kg";"Bouwjaren vanaf 2010";"aantal";"200308"
"2018";"1551-1650 kg";"Totaal alle bouwjaren";"aantal";"264609"
"2018";"1551-1650 kg";"Bouwjaren tot 1910";"aantal";"0"
"2018";"1551-1650 kg";"Bouwjaren 1910 tot 1920";"aantal";"4"
"2018";"1551-1650 kg";"Bouwjaren 1920 tot 1930";"aantal";"40"
"2018";"1551-1650 kg";"Bouwjaren 1930 tot 1940";"aantal";"85"
"2018";"1551-1650 kg";"Bouwjaren 1940 tot 1950";"aantal";"99"
"2018";"1551-1650 kg";"Bouwjaren 1950 tot 1960";"aantal";"414"
"2018";"1551-1650 kg";"Bouwjaren 1960 tot 1970";"aantal";"1283"
"2018";"1551-1650 kg";"Bouwjaren 1970 tot 1980";"aantal";"4478"
"2018";"1551-1650 kg";"Bouwjaren 1980 tot 1990";"aantal";"5347"
"2018";"1551-1650 kg";"Bouwjaren 1990 tot 2000";"aantal";"9514"
"2018";"1551-1650 kg";"Bouwjaren 2000 tot 2010";"aantal";"117257"
"2018";"1551-1650 kg";"Bouwjaren vanaf 2010";"aantal";"126088"
"2018";"1651-1750 kg";"Totaal alle bouwjaren";"aantal";"138093"
"2018";"1651-1750 kg";"Bouwjaren tot 1910";"aantal";"0"
"2018";"1651-1750 kg";"Bouwjaren 1910 tot 1920";"aantal";"2"
"2018";"1651-1750 kg";"Bouwjaren 1920 tot 1930";"aantal";"29"
"2018";"1651-1750 kg";"Bouwjaren 1930 tot 1940";"aantal";"95"
"2018";"1651-1750 kg";"Bouwjaren 1940 tot 1950";"aantal";"79"
"2018";"1651-1750 kg";"Bouwjaren 1950 tot 1960";"aantal";"358"
"2018";"1651-1750 kg";"Bouwjaren 1960 tot 1970";"aantal";"776"
"2018";"1651-1750 kg";"Bouwjaren 1970 tot 1980";"aantal";"3749"
"2018";"1651-1750 kg";"Bouwjaren 1980 tot 1990";"aantal";"3846"
"2018";"1651-1750 kg";"Bouwjaren 1990 tot 2000";"aantal";"7416"
"2018";"1651-1750 kg";"Bouwjaren 2000 tot 2010";"aantal";"55555"
"2018";"1651-1750 kg";"Bouwjaren vanaf 2010";"aantal";"66188"
"2018";"1751-1850 kg";"Totaal alle bouwjaren";"aantal";"100021"
"2018";"1751-1850 kg";"Bouwjaren tot 1910";"aantal";"0"
"2018";"1751-1850 kg";"Bouwjaren 1910 tot 1920";"aantal";"1"
"2018";"1751-1850 kg";"Bouwjaren 1920 tot 1930";"aantal";"24"
"2018";"1751-1850 kg";"Bouwjaren 1930 tot 1940";"aantal";"56"
"2018";"1751-1850 kg";"Bouwjaren 1940 tot 1950";"aantal";"72"
"2018";"1751-1850 kg";"Bouwjaren 1950 tot 1960";"aantal";"376"
"2018";"1751-1850 kg";"Bouwjaren 1960 tot 1970";"aantal";"533"
"2018";"1751-1850 kg";"Bouwjaren 1970 tot 1980";"aantal";"2267"
"2018";"1751-1850 kg";"Bouwjaren 1980 tot 1990";"aantal";"2183"
"2018";"1751-1850 kg";"Bouwjaren 1990 tot 2000";"aantal";"3991"
"2018";"1751-1850 kg";"Bouwjaren 2000 tot 2010";"aantal";"32591"
"2018";"1751-1850 kg";"Bouwjaren vanaf 2010";"aantal";"57927"
"2018";"1851-1950 kg";"Totaal alle bouwjaren";"aantal";"47757"
"2018";"1851-1950 kg";"Bouwjaren tot 1910";"aantal";"0"
"2018";"1851-1950 kg";"Bouwjaren 1910 tot 1920";"aantal";"3"
"2018";"1851-1950 kg";"Bouwjaren 1920 tot 1930";"aantal";"19"
"2018";"1851-1950 kg";"Bouwjaren 1930 tot 1940";"aantal";"41"
"2018";"1851-1950 kg";"Bouwjaren 1940 tot 1950";"aantal";"70"
"2018";"1851-1950 kg";"Bouwjaren 1950 tot 1960";"aantal";"326"
"2018";"1851-1950 kg";"Bouwjaren 1960 tot 1970";"aantal";"527"
"2018";"1851-1950 kg";"Bouwjaren 1970 tot 1980";"aantal";"1524"
"2018";"1851-1950 kg";"Bouwjaren 1980 tot 1990";"aantal";"1951"
"2018";"1851-1950 kg";"Bouwjaren 1990 tot 2000";"aantal";"2827"
"2018";"1851-1950 kg";"Bouwjaren 2000 tot 2010";"aantal";"14930"
"2018";"1851-1950 kg";"Bouwjaren vanaf 2010";"aantal";"25539"
"2018";"1951-2050 kg";"Totaal alle bouwjaren";"aantal";"40317"
"2018";"1951-2050 kg";"Bouwjaren tot 1910";"aantal";"0"
"2018";"1951-2050 kg";"Bouwjaren 1910 tot 1920";"aantal";"4"
"2018";"1951-2050 kg";"Bouwjaren 1920 tot 1930";"aantal";"19"
"2018";"1951-2050 kg";"Bouwjaren 1930 tot 1940";"aantal";"37"
"2018";"1951-2050 kg";"Bouwjaren 1940 tot 1950";"aantal";"60"
"2018";"1951-2050 kg";"Bouwjaren 1950 tot 1960";"aantal";"305"
"2018";"1951-2050 kg";"Bouwjaren 1960 tot 1970";"aantal";"481"
"2018";"1951-2050 kg";"Bouwjaren 1970 tot 1980";"aantal";"1290"
"2018";"1951-2050 kg";"Bouwjaren 1980 tot 1990";"aantal";"1538"
"2018";"1951-2050 kg";"Bouwjaren 1990 tot 2000";"aantal";"3048"
"2018";"1951-2050 kg";"Bouwjaren 2000 tot 2010";"aantal";"19272"
"2018";"1951-2050 kg";"Bouwjaren vanaf 2010";"aantal";"14263"
"2018";"2051-2150 kg";"Totaal alle bouwjaren";"aantal";"39313"
"2018";"2051-2150 kg";"Bouwjaren tot 1910";"aantal";"0"
"2018";"2051-2150 kg";"Bouwjaren 1910 tot 1920";"aantal";"3"
"2018";"2051-2150 kg";"Bouwjaren 1920 tot 1930";"aantal";"14"
"2018";"2051-2150 kg";"Bouwjaren 1930 tot 1940";"aantal";"33"
"2018";"2051-2150 kg";"Bouwjaren 1940 tot 1950";"aantal";"37"
"2018";"2051-2150 kg";"Bouwjaren 1950 tot 1960";"aantal";"185"
"2018";"2051-2150 kg";"Bouwjaren 1960 tot 1970";"aantal";"511"
"2018";"2051-2150 kg";"Bouwjaren 1970 tot 1980";"aantal";"1213"
"2018";"2051-2150 kg";"Bouwjaren 1980 tot 1990";"aantal";"1299"
"2018";"2051-2150 kg";"Bouwjaren 1990 tot 2000";"aantal";"1806"
"2018";"2051-2150 kg";"Bouwjaren 2000 tot 2010";"aantal";"16034"
"2018";"2051-2150 kg";"Bouwjaren vanaf 2010";"aantal";"18178"
"2018";"2151-2250 kg";"Totaal alle bouwjaren";"aantal";"21751"
"2018";"2151-2250 kg";"Bouwjaren tot 1910";"aantal";"1"
"2018";"2151-2250 kg";"Bouwjaren 1910 tot 1920";"aantal";"0"
"2018";"2151-2250 kg";"Bouwjaren 1920 tot 1930";"aantal";"11"
"2018";"2151-2250 kg";"Bouwjaren 1930 tot 1940";"aantal";"15"
"2018";"2151-2250 kg";"Bouwjaren 1940 tot 1950";"aantal";"68"
"2018";"2151-2250 kg";"Bouwjaren 1950 tot 1960";"aantal";"180"
"2018";"2151-2250 kg";"Bouwjaren 1960 tot 1970";"aantal";"433"
"2018";"2151-2250 kg";"Bouwjaren 1970 tot 1980";"aantal";"1032"
"2018";"2151-2250 kg";"Bouwjaren 1980 tot 1990";"aantal";"1232"
"2018";"2151-2250 kg";"Bouwjaren 1990 tot 2000";"aantal";"1264"
"2018";"2151-2250 kg";"Bouwjaren 2000 tot 2010";"aantal";"6510"
"2018";"2151-2250 kg";"Bouwjaren vanaf 2010";"aantal";"11005"
"2018";"2251-2350 kg";"Totaal alle bouwjaren";"aantal";"14563"
"2018";"2251-2350 kg";"Bouwjaren tot 1910";"aantal";"0"
"2018";"2251-2350 kg";"Bouwjaren 1910 tot 1920";"aantal";"2"
"2018";"2251-2350 kg";"Bouwjaren 1920 tot 1930";"aantal";"11"
"2018";"2251-2350 kg";"Bouwjaren 1930 tot 1940";"aantal";"9"
"2018";"2251-2350 kg";"Bouwjaren 1940 tot 1950";"aantal";"86"
"2018";"2251-2350 kg";"Bouwjaren 1950 tot 1960";"aantal";"170"
"2018";"2251-2350 kg";"Bouwjaren 1960 tot 1970";"aantal";"310"
"2018";"2251-2350 kg";"Bouwjaren 1970 tot 1980";"aantal";"965"
"2018";"2251-2350 kg";"Bouwjaren 1980 tot 1990";"aantal";"952"
"2018";"2251-2350 kg";"Bouwjaren 1990 tot 2000";"aantal";"1187"
"2018";"2251-2350 kg";"Bouwjaren 2000 tot 2010";"aantal";"4776"
"2018";"2251-2350 kg";"Bouwjaren vanaf 2010";"aantal";"6095"
"2018";"2351-2450 kg";"Totaal alle bouwjaren";"aantal";"14980"
"2018";"2351-2450 kg";"Bouwjaren tot 1910";"aantal";"1"
"2018";"2351-2450 kg";"Bouwjaren 1910 tot 1920";"aantal";"0"
"2018";"2351-2450 kg";"Bouwjaren 1920 tot 1930";"aantal";"3"
"2018";"2351-2450 kg";"Bouwjaren 1930 tot 1940";"aantal";"23"
"2018";"2351-2450 kg";"Bouwjaren 1940 tot 1950";"aantal";"77"
"2018";"2351-2450 kg";"Bouwjaren 1950 tot 1960";"aantal";"76"
"2018";"2351-2450 kg";"Bouwjaren 1960 tot 1970";"aantal";"138"
"2018";"2351-2450 kg";"Bouwjaren 1970 tot 1980";"aantal";"705"
"2018";"2351-2450 kg";"Bouwjaren 1980 tot 1990";"aantal";"646"
"2018";"2351-2450 kg";"Bouwjaren 1990 tot 2000";"aantal";"972"
"2018";"2351-2450 kg";"Bouwjaren 2000 tot 2010";"aantal";"6236"
"2018";"2351-2450 kg";"Bouwjaren vanaf 2010";"aantal";"6103"
"2018";"2451 kg en meer";"Totaal alle bouwjaren";"aantal";"64039"
"2018";"2451 kg en meer";"Bouwjaren tot 1910";"aantal";"0"
"2018";"2451 kg en meer";"Bouwjaren 1910 tot 1920";"aantal";"5"
"2018";"2451 kg en meer";"Bouwjaren 1920 tot 1930";"aantal";"16"
"2018";"2451 kg en meer";"Bouwjaren 1930 tot 1940";"aantal";"25"
"2018";"2451 kg en meer";"Bouwjaren 1940 tot 1950";"aantal";"183"
"2018";"2451 kg en meer";"Bouwjaren 1950 tot 1960";"aantal";"324"
"2018";"2451 kg en meer";"Bouwjaren 1960 tot 1970";"aantal";"286"
"2018";"2451 kg en meer";"Bouwjaren 1970 tot 1980";"aantal";"1641"
"2018";"2451 kg en meer";"Bouwjaren 1980 tot 1990";"aantal";"1881"
"2018";"2451 kg en meer";"Bouwjaren 1990 tot 2000";"aantal";"3676"
"2018";"2451 kg en meer";"Bouwjaren 2000 tot 2010";"aantal";"30015"
"2018";"2451 kg en meer";"Bouwjaren vanaf 2010";"aantal";"25987"
"2019";"||Totaal";"Totaal alle bouwjaren";"aantal";"8530584"
"2019";"||Totaal";"Bouwjaren tot 1910";"aantal";"76"
"2019";"||Totaal";"Bouwjaren 1910 tot 1920";"aantal";"206"
"2019";"||Totaal";"Bouwjaren 1920 tot 1930";"aantal";"1469"
"2019";"||Totaal";"Bouwjaren 1930 tot 1940";"aantal";"3232"
"2019";"||Totaal";"Bouwjaren 1940 tot 1950";"aantal";"3052"
"2019";"||Totaal";"Bouwjaren 1950 tot 1960";"aantal";"14976"
"2019";"||Totaal";"Bouwjaren 1960 tot 1970";"aantal";"42228"
"2019";"||Totaal";"Bouwjaren 1970 tot 1980";"aantal";"92707"
"2019";"||Totaal";"Bouwjaren 1980 tot 1990";"aantal";"96141"
"2019";"||Totaal";"Bouwjaren 1990 tot 2000";"aantal";"561486"
"2019";"||Totaal";"Bouwjaren 2000 tot 2010";"aantal";"3556080"
"2019";"||Totaal";"Bouwjaren vanaf 2010";"aantal";"4158931"
"2019";"Benzine";"Totaal alle bouwjaren";"aantal";"6804125"
"2019";"Benzine";"Bouwjaren tot 1910";"aantal";"72"
